sep=;



Timestamp;Logging:Logging.WindSpeed;Logging:Logging.YawLeft;Logging:Logging.YawRight;Logging:Logging.Move;Logging:Logging.YawBrakeReleased;Logging:Logging.HydPumpRunning;Logging:Logging.MotorBrakeReleased;Logging:Logging.YawBrakeRelease;Logging:Logging.MotorBrakesRelease;Logging:Logging.StatusID;Logging:Logging.AxisData[0].ErrorNumber;Logging:Logging.AxisData[0].ErrorNumberCoupling;Logging:Logging.AxisData[0].ErrorNumberTension;Logging:Logging.AxisData[0].ActualTorque;Logging:Logging.AxisData[0].ActualAxisCurrent;Logging:Logging.AxisData[0].ActualAxisVelocity;Logging:Logging.AxisData[0].ContTotalPowerServo;Logging:Logging.AxisData[0].OutputPowerServo;Logging:Logging.AxisData[0].UDCBusAct;Logging:Logging.AxisData[1].ErrorNumber;Logging:Logging.AxisData[1].ErrorNumberCoupling;Logging:Logging.AxisData[1].ErrorNumberTension;Logging:Logging.AxisData[1].ActualTorque;Logging:Logging.AxisData[1].ActualAxisCurrent;Logging:Logging.AxisData[1].ActualAxisVelocity;Logging:Logging.AxisData[1].ContTotalPowerServo;Logging:Logging.AxisData[1].OutputPowerServo;Logging:Logging.AxisData[1].UDCBusAct;Logging:Logging.AxisData[2].ErrorNumber;Logging:Logging.AxisData[2].ErrorNumberCoupling;Logging:Logging.AxisData[2].ErrorNumberTension;Logging:Logging.AxisData[2].ActualTorque;Logging:Logging.AxisData[2].ActualAxisCurrent;Logging:Logging.AxisData[2].ActualAxisVelocity;Logging:Logging.AxisData[2].ContTotalPowerServo;Logging:Logging.AxisData[2].OutputPowerServo;Logging:Logging.AxisData[2].UDCBusAct;Logging:Logging.AxisData[3].ErrorNumber;Logging:Logging.AxisData[3].ErrorNumberCoupling;Logging:Logging.AxisData[3].ErrorNumberTension;Logging:Logging.AxisData[3].ActualTorque;Logging:Logging.AxisData[3].ActualAxisCurrent;Logging:Logging.AxisData[3].ActualAxisVelocity;Logging:Logging.AxisData[3].ContTotalPowerServo;Logging:Logging.AxisData[3].OutputPowerServo;Logging:Logging.AxisData[3].UDCBusAct;Logging:Logging.AxisData[4].ErrorNumber;Logging:Logging.AxisData[4].ErrorNumberCoupling;Logging:Logging.AxisData[4].ErrorNumberTension;Logging:Logging.AxisData[4].ActualTorque;Logging:Logging.AxisData[4].ActualAxisCurrent;Logging:Logging.AxisData[4].ActualAxisVelocity;Logging:Logging.AxisData[4].ContTotalPowerServo;Logging:Logging.AxisData[4].OutputPowerServo;Logging:Logging.AxisData[4].UDCBusAct;
2019 12 10 15:08:07:483;6;0;1;1;1;0;1;1;1;0;0;0;0;-10,5;-3,3;-15,9;16,7;1357,5;510;0;0;0;5;0,8;-15,6;4,6;-610,2;509,1;0;0;0;-11,1;-3,4;-15,6;16,3;1393,7;506,7;0;0;0;-10,2;-3,1;-15,4;14,8;1339,1;508,9;0;0;0;2,5;0,6;-15,5;3,9;-252,1;511,6;
2019 12 10 15:08:07:503;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,4;-3,3;-15,7;16,7;1467,1;510,4;0;0;0;4,6;1,6;-15,6;4,6;-529,7;510;0;0;0;-11,5;-3,6;-15,9;16,3;1387,1;506,3;0;0;0;-10,5;-3,1;-15,5;14,8;1343,6;508,7;0;0;0;2,4;0,8;-15,7;3,9;-185,9;511,9;
2019 12 10 15:08:07:523;6;0;1;1;1;0;1;1;1;0;0;0;0;-11;-3,2;-15,7;16,7;1385,9;510,5;0;0;0;6,5;2;-15,6;4,6;-767,2;509,2;0;0;0;-12,1;-3,7;-15,7;16,3;1446,5;507,5;0;0;0;-10,4;-3;-15,7;14,8;1342,4;508,8;0;0;0;2,7;0,8;-15,9;3,9;-299,1;511,9;
2019 12 10 15:08:07:543;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,8;-3,5;-15,6;16,7;1444,7;509,8;0;0;0;4,6;1,1;-15,3;4,6;-572,1;508;0;0;0;-11,8;-3,2;-15,5;16,3;1421,2;506,9;0;0;0;-10,8;-3;-15,9;14,8;1370,3;507,5;0;0;0;2,5;0,6;-15,7;3,9;-277,8;511,9;
2019 12 10 15:08:07:563;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,6;-3,4;-15,7;16,7;1550,7;510,4;0;0;0;3,8;1,8;-15,8;4,6;-372,2;508;0;0;0;-12,5;-3,7;-15,7;16,3;1531,8;507,9;0;0;0;-10,9;-3,1;-15,6;14,8;1384,6;508,8;0;0;0;2,8;0,7;-15,8;3,9;-338,3;511,3;
2019 12 10 15:08:07:583;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,6;-3,3;-15,5;16,7;1558,4;510,4;0;0;0;4,1;1,6;-15,9;4,6;-463,6;507,8;0;0;0;-12,1;-3,3;-15,7;16,3;1474,9;506,5;0;0;0;-10,8;-2,9;-15,7;14,8;1395,9;508,7;0;0;0;2,4;0,5;-15,9;3,9;-284,2;509,6;
2019 12 10 15:08:07:603;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,9;-3,2;-15,6;16,7;1511,6;510,2;0;0;0;3,1;1,2;-15,5;4,6;-368,5;508,1;0;0;0;-11,6;-3,3;-15,8;16,3;1413,5;506,7;0;0;0;-10,3;-3,2;-15,9;14,8;1355,5;508,4;0;0;0;1,8;0,6;-15,6;3,9;-149,6;510,5;
2019 12 10 15:08:07:623;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,3;-3,3;-15,3;16,7;1469,4;510,8;0;0;0;7;1,4;-16;4,6;-862,2;509,6;0;0;0;-12,6;-3,6;-15,6;16,3;1531,8;507,8;0;0;0;-10,5;-3,3;-15,7;14,8;1341,5;506,3;0;0;0;1,9;0,4;-15,5;3,9;-199,7;509,9;
2019 12 10 15:08:07:643;6;0;1;1;1;0;1;1;1;0;0;0;0;-10,7;-3,4;-15,7;16,7;1480,6;510,7;0;0;0;4,8;1;-16;4,6;-576,4;509,5;0;0;0;-11,6;-3,5;-15,9;16,3;1467,8;507,1;0;0;0;-10,4;-3,2;-15,6;14,8;1318,1;506,6;0;0;0;1,9;0,6;-15,6;3,9;-198,3;510,5;
2019 12 10 15:08:07:663;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,5;-3,3;-15,8;16,7;1478,1;510,5;0;0;0;4,5;1,4;-15,5;4,6;-518,3;509,9;0;0;0;-10,7;-3,5;-15,8;16,3;1399,2;507,8;0;0;0;-10,4;-3,2;-15,6;14,8;1376;507,9;0;0;0;2,3;0,7;-15,6;3,9;-203,7;510,9;
2019 12 10 15:08:07:683;6;0;1;1;1;0;1;1;1;0;0;0;0;-10,8;-3,4;-16;16,7;1399,3;512;0;0;0;6,9;1,6;-15,6;4,6;-799,5;510,1;0;0;0;-12,5;-3,7;-15,4;16,3;1569,5;508,1;0;0;0;-11,1;-3,2;-15,6;14,8;1388,1;507,3;0;0;0;2;0,7;-15,6;3,9;-186,4;511,3;
2019 12 10 15:08:07:703;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,8;-3,5;-15,8;16,7;1485,5;511,8;0;0;0;4,2;1,1;-15,3;4,6;-521,9;509,3;0;0;0;-11,5;-3,5;-15,6;16,3;1429,8;508,6;0;0;0;-10,4;-3,1;-15,9;14,8;1316,9;507,1;0;0;0;2,3;0,8;-15,8;3,9;-183,4;511,7;
2019 12 10 15:08:07:723;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,7;-3,5;-15,7;16,7;1446,5;511,9;0;0;0;4,7;1,6;-15,8;4,6;-522,3;508,5;0;0;0;-11,9;-3,5;-15,6;16,3;1463,1;508,3;0;0;0;-11;-3,1;-15,6;14,8;1379,3;506,7;0;0;0;2,8;0,7;-15,7;3,9;-290,7;512,2;
2019 12 10 15:08:07:743;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,8;-3,5;-15,5;16,7;1586,7;512,2;0;0;0;4,1;1,7;-15,6;4,6;-459,7;509;0;0;0;-12,7;-3,5;-15,6;16,3;1491,4;508,6;0;0;0;-11,2;-3;-15,6;14,8;1391;507;0;0;0;2,2;0,7;-15,8;3,9;-230,2;512,3;
2019 12 10 15:08:07:763;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,9;-3,6;-15,6;16,7;1463,9;512,2;0;0;0;3,8;1,2;-15,6;4,6;-443,3;509;0;0;0;-11,9;-3,4;-15,7;16,3;1442,2;508,5;0;0;0;-10,8;-2,9;-15,9;14,8;1421,8;507,6;0;0;0;2,5;0,5;-15,6;3,9;-293,5;511,7;
2019 12 10 15:08:07:783;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,3;-3,4;-15,6;16,7;1595,6;511,8;0;0;0;5,9;1,7;-15,9;4,6;-670,4;510;0;0;0;-12,1;-3,5;-15,6;16,3;1430,2;508,8;0;0;0;-10,6;-3,2;-15,7;14,8;1377,4;506,9;0;0;0;2,2;0,5;-15,6;3,9;-239,4;510,3;
2019 12 10 15:08:07:803;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,4;-3;-15,3;16,7;1574;511,6;0;0;0;4,1;1,2;-15,9;4,6;-506,6;510,2;0;0;0;-12,3;-3,4;-15,6;16,3;1562;508,6;0;0;0;-10,6;-3,2;-15,6;14,8;1392;508,1;0;0;0;1,9;0,5;-15,6;3,9;-148,8;511,4;
2019 12 10 15:08:07:823;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,7;-3,3;-15,5;16,7;1594,8;511;0;0;0;4,3;1,2;-15,6;4,6;-497,8;506,7;0;0;0;-12,3;-3,5;-15,8;16,3;1532,8;507,9;0;0;0;-10,6;-3,2;-15,6;14,8;1378,2;508,3;0;0;0;1,8;0,7;-15,7;3,9;-150,5;511,8;
2019 12 10 15:08:07:843;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,7;-3,4;-15,7;16,7;1484,5;511,4;0;0;0;6,4;1,5;-15,6;4,6;-686,3;508,3;0;0;0;-11,8;-3,8;-15,8;16,3;1495,5;507,6;0;0;0;-10,7;-3,2;-15,7;14,8;1416,3;508,7;0;0;0;1,9;0,6;-15,7;3,9;-178;511,2;
2019 12 10 15:08:07:863;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,3;-3,4;-15,9;16,7;1493,4;512,9;0;0;0;4,3;0,9;-15,5;4,6;-526,4;508,1;0;0;0;-11,5;-3,7;-15,9;16,3;1428,9;507,2;0;0;0;-10,4;-3,1;-15,4;14,8;1349;508,8;0;0;0;2,1;0,6;-15,8;3,9;-208,6;512;
2019 12 10 15:08:07:883;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,2;-3,4;-15,8;16,7;1571,9;512,3;0;0;0;4,4;1,6;-15,6;4,6;-523,7;508,4;0;0;0;-12,2;-3,8;-15,2;16,3;1489,6;509;0;0;0;-10,4;-3,2;-15,6;14,8;1323,5;509,3;0;0;0;2,6;0,8;-15,8;3,9;-247,4;509,5;
2019 12 10 15:08:07:903;6;0;1;1;1;0;1;1;1;0;0;0;0;-12;-3,8;-15,4;16,7;1496,1;512,2;0;0;0;5,4;1,6;-15,5;4,6;-670,6;508,4;0;0;0;-12,3;-3,4;-15,6;16,3;1531;508,8;0;0;0;-10,8;-3;-15,6;14,8;1355;508,8;0;0;0;2,5;0,7;-15,9;3,9;-236,1;511,3;
2019 12 10 15:08:07:923;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,2;-3,7;-15,8;16,7;1488,3;511,5;0;0;0;3,8;1;-15,3;4,6;-479,3;509,6;0;0;0;-11,5;-3,3;-15,7;16,3;1397;507,9;0;0;0;-10,5;-2,8;-15,6;14,8;1344,2;509,3;0;0;0;2,1;0,6;-15,6;3,9;-180,4;510,4;
2019 12 10 15:08:07:943;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,1;-3,6;-15,7;16,7;1627,9;512,5;0;0;0;5,3;1,9;-15,9;4,6;-515,3;509,9;0;0;0;-12,8;-3,6;-15,5;16,4;1546;507,9;0;0;0;-11;-3,1;-15,7;14,8;1394,3;508,6;0;0;0;2,7;0,4;-15,8;3,9;-287,7;510,3;
2019 12 10 15:08:07:963;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,6;-3,5;-15,5;16,7;1668,6;512,3;0;0;0;4;1,4;-15,6;4,6;-503,8;510;0;0;0;-12,4;-3,4;-15,7;16,4;1491,2;507,9;0;0;0;-10,1;-3,1;-15,9;14,8;1345,4;507,9;0;0;0;1,8;0,5;-15,7;3,9;-159,5;510,6;
2019 12 10 15:08:07:983;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,7;-3,4;-15,5;16,7;1578,4;511,7;0;0;0;4,3;1,3;-15,6;4,6;-528,9;509,9;0;0;0;-11,7;-3,3;-15,8;16,4;1500,3;508,7;0;0;0;-10,6;-3,1;-15,7;14,8;1396,5;509,3;0;0;0;2,1;0,5;-15,3;3,9;-221,2;510,4;
2019 12 10 15:08:08:003;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,7;-3,5;-15,6;16,7;1455,2;510,8;0;0;0;6,5;1,5;-16,1;4,6;-759,9;508,9;0;0;0;-13;-3,8;-15,6;16,4;1590,6;508,5;0;0;0;-10,9;-3,3;-15,7;14,8;1412,3;508,9;0;0;0;1,5;0,5;-15,6;3,9;-118,7;512,1;
2019 12 10 15:08:08:023;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,4;-3,2;-15,8;16,7;1480,1;510,2;0;0;0;4;0,9;-15,9;4,6;-492,4;509,7;0;0;0;-11,4;-3,6;-15,6;16,4;1460,4;507,1;0;0;0;-10;-3,1;-15,7;14,8;1332,7;508,8;0;0;0;2,1;0,6;-15,7;3,9;-187,7;511,9;
2019 12 10 15:08:08:043;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,3;-3,7;-15,8;16,7;1592,3;510,8;0;0;0;4,9;1,7;-15,6;4,6;-540,2;510,2;0;0;0;-11,8;-3,7;-15,6;16,4;1481,3;506,5;0;0;0;-10,3;-3,2;-15,5;14,8;1363,4;509,1;0;0;0;2,1;0,7;-15,6;3,9;-185,3;512,5;
2019 12 10 15:08:08:063;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,2;-3,8;-15,8;16,7;1516,5;511,3;0;0;0;5,6;1,2;-15,3;4,6;-681,4;509,5;0;0;0;-12,5;-3,8;-15,5;16,4;1591,5;506,8;0;0;0;-10,6;-3,1;-15,4;14,8;1375;508,5;0;0;0;2;0,7;-15,6;3,9;-202,9;512,5;
2019 12 10 15:08:08:083;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,8;-3,6;-15,8;16,7;1507,6;511,4;0;0;0;3,7;1,1;-15,4;4,6;-479,8;509,6;0;0;0;-11,9;-3,6;-15,7;16,4;1472,7;507,4;0;0;0;-10,3;-2,9;-15,6;14,8;1278;508,2;0;0;0;2,6;0,6;-15,6;3,9;-233,8;510,8;
2019 12 10 15:08:08:103;6;0;1;1;1;0;1;1;1;0;0;0;0;-13;-3,4;-15,6;16,7;1745,2;512,2;0;0;0;5,6;1,7;-15,9;4,6;-624,2;507,9;0;0;0;-12,4;-3,7;-15,5;16,4;1496,5;507,7;0;0;0;-10,5;-3;-15,6;14,8;1343,4;508,9;0;0;0;2,6;0,7;-15,8;3,9;-276,9;512;
2019 12 10 15:08:08:123;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,7;-3,6;-15,3;16,7;1599;510,4;0;0;0;4,2;1,5;-15,6;4,6;-488,7;507,2;0;0;0;-12,8;-3,5;-15,6;16,4;1547,8;507,1;0;0;0;-10,8;-3,1;-15,8;14,8;1395,2;507,4;0;0;0;2,4;0,7;-15,7;3,9;-212,1;512,5;
2019 12 10 15:08:08:143;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,5;-3,7;-15,6;16,7;1554,1;511,2;0;0;0;3,4;1,4;-15,6;4,6;-335,1;507,4;0;0;0;-12,4;-3,5;-15,7;16,4;1504,7;507,1;0;0;0;-10,4;-3,2;-15,9;14,8;1343,5;506,4;0;0;0;1,9;0,6;-15,3;3,9;-210;511,7;
2019 12 10 15:08:08:163;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,1;-3,5;-14,6;16,7;1554,6;511,5;0;0;0;5,8;1,7;-16,1;4,6;-686,2;509,8;0;0;0;-12,3;-3,5;-15,5;16,4;1575,2;507,9;0;0;0;-11;-3,2;-15,8;14,8;1403,9;507,3;0;0;0;2,2;0,5;-15,6;3,9;-243,3;512,7;
2019 12 10 15:08:08:183;6;0;1;1;1;0;1;1;1;0;0;0;0;-12;-3,4;-15,7;16,7;1644,6;511,6;0;0;0;3,2;1,3;-15,8;4,6;-383;509,2;0;0;0;-12,1;-3,4;-15,5;16,4;1515,7;507,2;0;0;0;-10,7;-3,2;-15,6;14,8;1440,9;507,4;0;0;0;2;0,5;-15,6;3,9;-198;511,4;
2019 12 10 15:08:08:203;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,4;-3,6;-15,8;16,7;1615,7;511,4;0;0;0;5,2;1;-15,6;4,6;-587,2;508,7;0;0;0;-12;-3,7;-15,5;16,4;1523,2;507,5;0;0;0;-10,7;-3,2;-15,6;14,8;1398,5;507,7;0;0;0;1,9;0,6;-15,5;3,9;-190,5;510;
2019 12 10 15:08:08:223;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,5;-3,8;-15,9;16,7;1475,9;512,3;0;0;0;6,1;1,2;-15,8;4,6;-665,8;510;0;0;0;-11,9;-3,8;-15,7;16,4;1563,5;508,2;0;0;0;-10,5;-3,2;-15,6;14,8;1333,5;507,3;0;0;0;1,8;0,7;-15,6;3,9;-124,6;511,4;
2019 12 10 15:08:08:243;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,5;-3,4;-15,9;16,7;1451,7;513;0;0;0;3,8;0,9;-15,5;4,6;-447,7;510;0;0;0;-11,2;-3,7;-16,1;16,4;1446;508,5;0;0;0;-10,1;-3,1;-15,6;14,8;1286,4;507,2;0;0;0;2,5;0,6;-15,6;3,9;-235,5;510,6;
2019 12 10 15:08:08:263;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,3;-3,5;-15,6;16,7;1554,4;513,1;0;0;0;5,8;1,8;-15,8;4,6;-659,8;510,1;0;0;0;-12,7;-3,8;-15,5;16,4;1558,3;508,8;0;0;0;-10,8;-3,1;-15,6;14,8;1365,9;507,6;0;0;0;2,4;0,8;-15,6;3,9;-230,5;511,7;
2019 12 10 15:08:08:283;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,5;-3,5;-15,6;16,7;1504;513,1;0;0;0;4,6;1,4;-15,4;4,6;-569,3;509,8;0;0;0;-12,2;-3,6;-15,6;16,4;1516,8;508,8;0;0;0;-10,2;-3;-15,7;14,8;1320,2;507,3;0;0;0;2,4;0,7;-15,8;3,9;-251,8;511,8;
2019 12 10 15:08:08:303;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,5;-3,8;-15,6;16,7;1517,6;512,9;0;0;0;4,4;1,2;-15,5;4,6;-548,4;509,7;0;0;0;-12;-3,4;-15,6;16,4;1476,9;509;0;0;0;-10,5;-3,1;-15,8;14,8;1366,3;507,7;0;0;0;2,5;0,5;-15,6;3,9;-301,2;511,5;
2019 12 10 15:08:08:323;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,4;-3,6;-15,8;16,7;1576,4;512,9;0;0;0;4,4;2,1;-16,2;4,6;-416,4;509,3;0;0;0;-13,2;-3,9;-15,6;16,4;1620,9;508,5;0;0;0;-11;-3,1;-15,6;14,8;1408;508,2;0;0;0;2,1;0,6;-15,9;3,9;-191;512,6;
2019 12 10 15:08:08:343;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,3;-3,4;-15,6;16,7;1586;512,8;0;0;0;3,4;1,2;-15,8;4,6;-400,8;509,1;0;0;0;-12;-3,4;-15,6;16,4;1522,2;508,5;0;0;0;-10,8;-2,9;-15,7;14,8;1405,8;508,5;0;0;0;2;0,5;-15,8;3,9;-159,3;512,6;
2019 12 10 15:08:08:363;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,5;-3,5;-15,5;16,7;1576;512,6;0;0;0;4,8;1,4;-15,6;4,6;-572,1;510;0;0;0;-12;-3,4;-15,9;16,4;1460,8;508,6;0;0;0;-10,4;-3,2;-15,7;14,8;1395,9;508,8;0;0;0;1,8;0,6;-15,5;3,9;-192,6;512,8;
2019 12 10 15:08:08:383;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,3;-3,4;-15,7;16,7;1499,7;511,6;0;0;0;6,4;1,1;-16,3;4,6;-721,2;509,6;0;0;0;-12,5;-3,7;-15,7;16,4;1524,7;508,3;0;0;0;-10,5;-3,2;-15,6;14,8;1368,8;509,1;0;0;0;2,1;0,5;-15,6;3,9;-202,1;512,5;
2019 12 10 15:08:08:403;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,7;-3,4;-15,8;16,7;1548,2;512,9;0;0;0;3,8;0,9;-15,6;4,6;-469,3;507,4;0;0;0;-11,6;-3,5;-15,7;16,4;1476,1;507,6;0;0;0;-10;-3,1;-15,7;14,8;1295,9;509,2;0;0;0;2,2;0,5;-15,7;3,9;-210,1;511,9;
2019 12 10 15:08:08:423;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,6;-3,5;-15,6;16,7;1521,5;512,8;0;0;0;5,6;1,7;-15,5;4,6;-619,6;509,2;0;0;0;-11,8;-3,8;-15,8;16,4;1470,8;508,4;0;0;0;-10,1;-3;-15,6;14,8;1312;509,3;0;0;0;2,3;0,8;-15,7;3,9;-165,3;512,6;
2019 12 10 15:08:08:443;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,6;-3,5;-15,9;16,7;1432,5;513,2;0;0;0;5,5;1,1;-15,5;4,6;-631,3;507,9;0;0;0;-12,3;-3,6;-15,5;16,4;1525,3;508,4;0;0;0;-10,5;-3;-15,5;14,8;1332,6;508,7;0;0;0;2,1;0,7;-15,8;3,9;-157,1;511,9;
2019 12 10 15:08:08:463;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,7;-3,5;-15,7;16,7;1481,7;513;0;0;0;3,4;1,3;-15,3;4,6;-414,7;508,6;0;0;0;-11,7;-3,6;-15,7;16,4;1463,6;509,1;0;0;0;-9,8;-3;-15,3;14,8;1276;508,5;0;0;0;2,7;0,7;-15,9;3,9;-259,7;512,4;
2019 12 10 15:08:08:483;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,8;-3,7;-15,4;16,7;1489,9;512,2;0;0;0;4,6;1,8;-15,7;4,6;-504,2;508,6;0;0;0;-12,2;-3,6;-15,6;16,4;1418,6;507,9;0;0;0;-10,6;-3,1;-15,6;14,8;1372,1;508,8;0;0;0;2,8;0,7;-15,9;3,9;-299,7;513,6;
2019 12 10 15:08:08:503;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,4;-3,6;-15,4;16,7;1561,8;512,8;0;0;0;2,8;1,2;-15,5;4,6;-367,1;509,5;0;0;0;-12;-3,3;-15,7;16,4;1530,3;508,6;0;0;0;-10,7;-3;-15,6;14,8;1416,9;509,2;0;0;0;2,6;0,6;-15,7;3,9;-297,7;510,8;
2019 12 10 15:08:08:523;6;0;1;1;1;0;1;1;1;0;0;0;0;-12;-3,6;-15,6;16,7;1515,5;513,3;0;0;0;4,5;1,3;-15,8;4,6;-467,3;510,1;0;0;0;-12,3;-3,4;-15,7;16,4;1441,3;507,8;0;0;0;-10,7;-3;-15,7;14,8;1375,8;508,6;0;0;0;2,3;0,4;-15,5;3,9;-240;511,1;
2019 12 10 15:08:08:543;6;0;1;1;1;0;1;1;1;0;0;0;0;-12;-3,5;-15,5;16,7;1653,7;512,4;0;0;0;5,7;1,4;-16,1;4,6;-692,3;510,3;0;0;0;-12,6;-3,4;-15,6;16,4;1607,5;508,2;0;0;0;-10,4;-3;-15,6;14,8;1328,8;508,1;0;0;0;2;0,5;-15,9;3,9;-191,2;511,5;
2019 12 10 15:08:08:563;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,6;-3,2;-15,7;16,7;1561,9;511,2;0;0;0;2,9;1,2;-15,4;4,6;-364,7;510,1;0;0;0;-11,4;-3,4;-15,9;16,4;1450,9;508,1;0;0;0;-10,1;-3,1;-15,5;14,8;1342,7;508;0;0;0;2,3;0,5;-15,7;3,9;-236,3;510,7;
2019 12 10 15:08:08:583;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,8;-3,4;-15,6;16,7;1511,1;510,5;0;0;0;6;1,5;-15,8;4,6;-666,9;509;0;0;0;-12,4;-3,8;-15,8;16,4;1492,8;507;0;0;0;-10,3;-3,2;-15,6;14,8;1328,2;508,8;0;0;0;1,9;0,7;-15,4;3,9;-180,6;512,5;
2019 12 10 15:08:08:603;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,4;-3,3;-15,8;16,7;1503,1;512,1;0;0;0;5,3;1,1;-15,9;4,6;-619,1;509,5;0;0;0;-11,7;-3,7;-15,6;16,4;1457;506,5;0;0;0;-9,8;-2,9;-15,5;14,8;1296;509,1;0;0;0;2,5;0,8;-15,5;3,9;-251,3;511,3;
2019 12 10 15:08:08:623;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,5;-3,3;-15,9;16,7;1466,6;511,6;0;0;0;3,5;1,2;-15,6;4,6;-359;509,3;0;0;0;-11,3;-3,4;-15,6;16,4;1438,9;507,9;0;0;0;-10;-3,1;-15,5;14,8;1268,2;507,8;0;0;0;2,5;0,6;-15,7;3,9;-223;512,6;
2019 12 10 15:08:08:643;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,8;-3,5;-15,6;16,7;1568,8;513,7;0;0;0;5,3;1,8;-15,5;4,6;-649,3;510,1;0;0;0;-12,5;-3,8;-15,6;16,4;1501,4;507,5;0;0;0;-10,3;-3,1;-15,6;14,8;1306,8;507;0;0;0;2,4;1;-15,5;3,9;-223,9;513,4;
2019 12 10 15:08:08:663;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,5;-3,8;-15,5;16,7;1363,6;511,3;0;0;0;3,7;1,3;-15,3;4,6;-469,9;509,3;0;0;0;-11,6;-3,4;-15,7;16,4;1391,9;505,8;0;0;0;-10,4;-2,9;-15,6;14,8;1337,4;507;0;0;0;2,6;0,6;-15,8;3,9;-257,9;513;
2019 12 10 15:08:08:683;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,2;-3,5;-15,7;16,7;1513,9;511,9;0;0;0;4,6;1,4;-15,7;4,6;-561,1;508,6;0;0;0;-11,7;-3,4;-15,7;16,4;1304,3;506,9;0;0;0;-10,5;-3;-15,6;14,8;1377,8;507,8;0;0;0;2,4;0,6;-15,7;3,9;-263;513,5;
2019 12 10 15:08:08:703;6;0;1;1;1;0;1;1;1;0;0;0;0;-12;-3,2;-15,6;16,7;1589,5;512;0;0;0;5;1,7;-15,9;4,7;-551,1;508,5;0;0;0;-12,7;-3,4;-15,7;16,4;1562;507,2;0;0;0;-10,9;-3;-15,4;14,8;1411,6;507;0;0;0;2,9;0,6;-15,6;3,9;-304,1;512,3;
2019 12 10 15:08:08:723;6;0;1;1;1;0;1;1;1;0;0;0;0;-12,3;-3,4;-15,7;16,7;1582,7;511,5;0;0;0;3,1;1,1;-15,6;4,7;-342,1;507,8;0;0;0;-12,2;-3,3;-15,7;16,4;1497,9;507,3;0;0;0;-10,2;-3;-15,8;14,8;1348;507,5;0;0;0;1,8;0,6;-15,8;3,9;-176;512,4;
2019 12 10 15:08:08:743;6;0;1;1;1;0;1;1;1;0;0;0;0;-11,6;-3,4;-15,6;16,7;1468,6;511,7;0;0;0;5,8;1,5;-15,8;4,7;-663,1;509,2;0;0;0;-11,8;-3,5;-15,9;16,4;1522,6;508,2;0;0;0;-10,3;-3,1;-15,7;14,8;1386,8;507,7;0;0;0;1,9;0,7;-15,5;3,9;-153,5;513,1;
