sep=;



Timestamp;Logging:Logging.WindSpeed;Logging:Logging.YawLeft;Logging:Logging.YawRight;Logging:Logging.Move;Logging:Logging.YawBrakeReleased;Logging:Logging.HydPumpRunning;Logging:Logging.MotorBrakeReleased;Logging:Logging.YawBrakeRelease;Logging:Logging.MotorBrakesRelease;Logging:Logging.StatusID;Logging:Logging.AxisData[0].ErrorNumber;Logging:Logging.AxisData[0].ErrorNumberCoupling;Logging:Logging.AxisData[0].ErrorNumberTension;Logging:Logging.AxisData[0].ActualTorque;Logging:Logging.AxisData[0].ActualAxisCurrent;Logging:Logging.AxisData[0].ActualAxisVelocity;Logging:Logging.AxisData[0].ContTotalPowerServo;Logging:Logging.AxisData[0].OutputPowerServo;Logging:Logging.AxisData[0].UDCBusAct;Logging:Logging.AxisData[1].ErrorNumber;Logging:Logging.AxisData[1].ErrorNumberCoupling;Logging:Logging.AxisData[1].ErrorNumberTension;Logging:Logging.AxisData[1].ActualTorque;Logging:Logging.AxisData[1].ActualAxisCurrent;Logging:Logging.AxisData[1].ActualAxisVelocity;Logging:Logging.AxisData[1].ContTotalPowerServo;Logging:Logging.AxisData[1].OutputPowerServo;Logging:Logging.AxisData[1].UDCBusAct;Logging:Logging.AxisData[2].ErrorNumber;Logging:Logging.AxisData[2].ErrorNumberCoupling;Logging:Logging.AxisData[2].ErrorNumberTension;Logging:Logging.AxisData[2].ActualTorque;Logging:Logging.AxisData[2].ActualAxisCurrent;Logging:Logging.AxisData[2].ActualAxisVelocity;Logging:Logging.AxisData[2].ContTotalPowerServo;Logging:Logging.AxisData[2].OutputPowerServo;Logging:Logging.AxisData[2].UDCBusAct;Logging:Logging.AxisData[3].ErrorNumber;Logging:Logging.AxisData[3].ErrorNumberCoupling;Logging:Logging.AxisData[3].ErrorNumberTension;Logging:Logging.AxisData[3].ActualTorque;Logging:Logging.AxisData[3].ActualAxisCurrent;Logging:Logging.AxisData[3].ActualAxisVelocity;Logging:Logging.AxisData[3].ContTotalPowerServo;Logging:Logging.AxisData[3].OutputPowerServo;Logging:Logging.AxisData[3].UDCBusAct;Logging:Logging.AxisData[4].ErrorNumber;Logging:Logging.AxisData[4].ErrorNumberCoupling;Logging:Logging.AxisData[4].ErrorNumberTension;Logging:Logging.AxisData[4].ActualTorque;Logging:Logging.AxisData[4].ActualAxisCurrent;Logging:Logging.AxisData[4].ActualAxisVelocity;Logging:Logging.AxisData[4].ContTotalPowerServo;Logging:Logging.AxisData[4].OutputPowerServo;Logging:Logging.AxisData[4].UDCBusAct;
2019 12 10 14:59:43:903;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,7;-3,1;-6,3;7,4;652,2;516,3;0;0;0;4,6;1,5;-6,4;2,1;-176,4;511,4;0;0;0;-9,2;-2,8;-6,3;7,3;560,7;510,8;0;0;0;-9,3;-2,8;-6,5;7,1;590,1;511,2;0;0;0;6,4;1,7;-6,3;2,8;-246,5;515,6;
2019 12 10 14:59:43:923;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,8;-3,3;-6,3;7,4;643,9;516,2;0;0;0;4,6;1,4;-6,2;2,1;-157,1;511,7;0;0;0;-9,4;-2,7;-6,1;7,3;599;511,3;0;0;0;-9,4;-2,8;-6,3;7,1;569,4;511,3;0;0;0;6,2;1,8;-6,3;2,8;-216,7;516;
2019 12 10 14:59:43:943;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,5;-3,2;-6,2;7,4;598,7;516,3;0;0;0;4,2;1,3;-6;2,1;-138,8;511,1;0;0;0;-8,8;-2,6;-6,3;7,3;567,3;511;0;0;0;-9,7;-2,8;-6,3;7,1;608,1;511,1;0;0;0;5,8;1,7;-6,3;2,8;-204,6;516,2;
2019 12 10 14:59:43:963;7;0;1;0;1;0;1;1;1;0;0;0;0;-11,4;-3,1;-6,4;7,4;642,9;516,2;0;0;0;4,8;1,2;-6,1;2,1;-176,5;511,5;0;0;0;-8,9;-2,6;-6,1;7,3;544,9;511;0;0;0;-9,2;-2,7;-6;7,1;568,2;511,4;0;0;0;5,7;1,6;-6,1;2,8;-190,1;515,9;
2019 12 10 14:59:43:983;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,7;-3,2;-6;7,4;672,6;516,7;0;0;0;4,8;1,6;-6,2;2,1;-149,6;512;0;0;0;-9,5;-2,8;-6;7,3;596;510,9;0;0;0;-9,4;-2,7;-6;7,1;534,9;511,6;0;0;0;6;1,7;-6;2,8;-199,9;515,9;
2019 12 10 14:59:44:003;7;0;1;0;1;0;1;1;1;0;0;0;0;-11;-3,2;-5,9;7,4;618;516,3;0;0;0;4,8;1,2;-5,8;2,1;-152,5;511,4;0;0;0;-9,2;-2,7;-5,9;7,3;562,7;511;0;0;0;-9,4;-2,7;-5,8;7,1;511,4;511,2;0;0;0;5,6;1,8;-6,2;2,8;-199,4;516,3;
2019 12 10 14:59:44:023;7;0;1;0;1;0;1;1;1;0;0;0;0;-11;-3;-5,9;7,4;636,9;516,1;0;0;0;4,6;1,2;-5,8;2,1;-159,5;511,5;0;0;0;-8,8;-2,7;-6,1;7,3;522,5;511,5;0;0;0;-9,1;-2,6;-6;7,1;533;511,5;0;0;0;5,7;1,7;-6;2,8;-153,2;515,9;
2019 12 10 14:59:44:043;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,4;-3,2;-5,7;7,4;600,4;516,7;0;0;0;4,9;1,4;-6;2,1;-165;511,8;0;0;0;-8,9;-2,5;-5,8;7,3;535,7;511,3;0;0;0;-9,5;-2,8;-5,8;7,1;547;511,9;0;0;0;6;1,8;-5,7;2,8;-192,3;515,9;
2019 12 10 14:59:44:063;7;0;1;0;1;0;1;1;1;0;0;0;0;-11,3;-3,2;-5,7;7,4;632,7;516;0;0;0;4,7;1,3;-5,6;2,1;-168,3;511,2;0;0;0;-8,9;-2,6;-5,7;7,3;531,3;510,9;0;0;0;-9;-2,7;-5,7;7,1;513,7;511;0;0;0;5,9;1,8;-5,9;2,8;-195,1;515,8;
2019 12 10 14:59:44:083;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,8;-3,2;-5,6;7,4;601,5;516,4;0;0;0;5;1,5;-5,6;2,1;-139,8;511,6;0;0;0;-9,2;-2,7;-5,6;7,3;545,1;511,2;0;0;0;-9,2;-2,7;-5,6;7,1;527,6;511,5;0;0;0;6,3;1,9;-5,8;2,8;-202,8;515,9;
2019 12 10 14:59:44:103;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,7;-3,1;-5,6;7,4;583,3;516,5;0;0;0;4,6;1,4;-5,4;2,1;-145,5;511,8;0;0;0;-8,7;-2,6;-5,5;7,3;477,9;511,3;0;0;0;-9,1;-2,6;-5,5;7,1;542;511,5;0;0;0;6;1,7;-5,5;2,8;-185,5;515,9;
2019 12 10 14:59:44:123;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,3;-3,2;-5,3;7,4;604,7;516,6;0;0;0;4,9;1,4;-5,4;2,1;-137,2;511,5;0;0;0;-8,9;-2,5;-5,6;7,3;495,5;511,4;0;0;0;-9,4;-2,7;-5,3;7,1;540,2;511,5;0;0;0;5,8;1,8;-5,4;2,8;-173,3;516,2;
2019 12 10 14:59:44:143;7;0;1;0;1;0;1;1;1;0;0;0;0;-11,1;-3,2;-5,4;7,4;591,7;516,8;0;0;0;3,9;1,4;-5,4;2,1;-117,8;511,6;0;0;0;-8,9;-2,7;-5,3;7,3;525,2;511,5;0;0;0;-9,2;-2,7;-5,3;7,1;515,4;511,6;0;0;0;5,9;1,7;-5,6;2,8;-154,8;516;
2019 12 10 14:59:44:163;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,9;-3,1;-5,4;7,4;544,1;516,5;0;0;0;4,8;1,1;-5,3;2,1;-126,2;511,9;0;0;0;-8,8;-2,6;-5,6;7,3;486,8;511,2;0;0;0;-9,1;-2,7;-5,5;7,1;522,9;511,6;0;0;0;5,7;1,8;-5,5;2,8;-181;516,2;
2019 12 10 14:59:44:183;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,6;-3,1;-5,3;7,4;584,4;516,4;0;0;0;4,9;1,4;-5,3;2,1;-125,3;511,5;0;0;0;-8,9;-2,5;-5,3;7,3;464,2;511,4;0;0;0;-9,1;-2,7;-5,4;7,1;512,5;511,6;0;0;0;6,3;1,8;-5,3;2,8;-194,3;516,2;
2019 12 10 14:59:44:203;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,9;-3;-5,3;7,4;534,9;516,9;0;0;0;4,4;1,2;-5,1;2,1;-101,6;511,8;0;0;0;-8,3;-2,5;-5;7,3;451,8;511,8;0;0;0;-8,8;-2,6;-5,3;7,1;498,9;512;0;0;0;6,3;1,7;-5,2;2,8;-184,6;516,2;
2019 12 10 14:59:44:223;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,4;-3;-5,1;7,4;530,5;516,7;0;0;0;4,8;1,3;-5;2,1;-142,1;512,2;0;0;0;-8;-2,4;-5,3;7,3;468,8;511,6;0;0;0;-9;-2,5;-5;7,1;513,8;511,8;0;0;0;5,8;1,8;-5,3;2,8;-143,7;516,3;
2019 12 10 14:59:44:243;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,3;-3;-5;7,4;505,8;516,8;0;0;0;5,4;1,5;-5;2,1;-155,3;512,1;0;0;0;-8,3;-2,4;-5,1;7,3;462,7;511,7;0;0;0;-9,1;-2,6;-5;7,1;494,5;511,7;0;0;0;6;1,8;-4,9;2,8;-149,1;516,7;
2019 12 10 14:59:44:263;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,4;-3,1;-4,9;7,4;550,8;517,1;0;0;0;5,4;1,5;-5;2,1;-126,1;512;0;0;0;-8,6;-2,5;-4,9;7,3;471,9;512,1;0;0;0;-9;-2,6;-5;7,1;480,3;512,3;0;0;0;6,3;1,9;-5;2,8;-176,6;516,5;
2019 12 10 14:59:44:283;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,8;-3,1;-4,7;7,4;554,1;517;0;0;0;4,9;1,4;-4,8;2,1;-124,5;512,3;0;0;0;-8,4;-2,5;-4,9;7,3;450,6;511,7;0;0;0;-8,6;-2,5;-4,8;7,1;447,7;512,4;0;0;0;6,4;1,8;-4,8;2,8;-149;516,7;
2019 12 10 14:59:44:303;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,7;-3,1;-5;7,4;541,8;516,7;0;0;0;4,6;1,3;-4,7;2,1;-99,8;512;0;0;0;-8,1;-2,4;-4,8;7,3;444,9;511,8;0;0;0;-8,5;-2,5;-4,9;7,1;425,3;511,7;0;0;0;6,2;1,9;-4,8;2,8;-142,7;516,5;
2019 12 10 14:59:44:323;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,8;-3;-4,6;7,4;530,6;517,1;0;0;0;4,4;1,2;-4,7;2,1;-102,2;512,2;0;0;0;-8,2;-2,5;-4,7;7,3;411,2;512,1;0;0;0;-8,5;-2,5;-4,7;7,1;411,2;512,3;0;0;0;6,2;1,8;-4,6;2,8;-147,2;516,8;
2019 12 10 14:59:44:343;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,6;-3;-4,7;7,4;518,1;517,4;0;0;0;4,3;1,3;-4,5;2,1;-103,7;512,3;0;0;0;-8,1;-2,5;-4,7;7,3;421,5;511,9;0;0;0;-8,5;-2,5;-4,6;7,1;434,2;512,6;0;0;0;6,1;1,8;-4,5;2,8;-146,4;516,8;
2019 12 10 14:59:44:363;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,4;-3;-4,7;7,4;484,3;517,2;0;0;0;4,6;1,5;-4,4;2,1;-101,9;512,7;0;0;0;-8,3;-2,4;-4,4;7,3;411,7;512,2;0;0;0;-8,4;-2,4;-4,6;7,1;450,1;512,7;0;0;0;6,2;1,8;-4,5;2,8;-163,9;516,9;
2019 12 10 14:59:44:383;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,4;-3;-4,4;7,4;491,9;517,3;0;0;0;4,7;1,5;-4,3;2,1;-120,6;512,3;0;0;0;-8;-2,3;-4,6;7,3;405,1;512,2;0;0;0;-8,3;-2,4;-4,5;7,1;418,6;512,4;0;0;0;6,5;1,8;-4,3;2,8;-137;517,1;
2019 12 10 14:59:44:403;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,2;-2,9;-4,3;7,4;489,4;517,7;0;0;0;4,9;1,5;-4,3;2,1;-90,1;512,4;0;0;0;-7,6;-2,4;-4,6;7,3;384,5;512,4;0;0;0;-8,2;-2,5;-4,5;7,1;400,3;512,6;0;0;0;6,3;1,8;-4,4;2,8;-120,6;517;
2019 12 10 14:59:44:423;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,3;-3;-4,4;7,4;484,5;517,3;0;0;0;4,6;1,5;-4,2;2,1;-74,6;512,6;0;0;0;-7,8;-2,3;-4,3;7,3;388,8;512,3;0;0;0;-8,3;-2,5;-4,4;7,1;427,2;512,4;0;0;0;6,4;1,9;-4,4;2,8;-130,7;517;
2019 12 10 14:59:44:443;7;0;1;0;1;0;1;1;1;0;0;0;0;-10,1;-3,1;-4,2;7,4;459,8;517,3;0;0;0;5,2;1,6;-4,1;2,1;-102,8;512,7;0;0;0;-7,9;-2,2;-4,5;7,3;368,6;512,3;0;0;0;-8,3;-2,5;-4,2;7,1;397,1;512,4;0;0;0;6,5;1,9;-4,2;2,8;-146,5;517,1;
2019 12 10 14:59:44:463;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,7;-2,9;-4;7,4;478,4;517,3;0;0;0;5,8;1,7;-4,3;2,1;-104,6;512,7;0;0;0;-7,7;-2,2;-4;7,3;360,9;512,6;0;0;0;-8,5;-2,5;-4,2;7,1;379,3;512,8;0;0;0;6,6;2;-4,1;2,8;-120,7;516,9;
2019 12 10 14:59:44:483;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,8;-2,9;-3,9;7,4;455,3;517,7;0;0;0;5,6;1,5;-4,1;2,1;-102,4;512,8;0;0;0;-7,6;-2,2;-4,1;7,3;406,3;512,5;0;0;0;-8,3;-2,4;-4;7,1;381,5;513,1;0;0;0;6,4;1,9;-4,3;2,8;-108,9;517,3;
2019 12 10 14:59:44:503;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,8;-2,9;-4;7,4;434,9;517,7;0;0;0;5;1,6;-3,7;2,1;-74,5;513;0;0;0;-7,3;-2,2;-4,1;7,3;362,9;512,5;0;0;0;-8;-2,3;-3,8;7,1;367,5;512,9;0;0;0;6,2;1,8;-3,9;2,8;-116;517,4;
2019 12 10 14:59:44:523;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,8;-2,8;-4;7,4;452;517,6;0;0;0;5,3;1,6;-3,9;2,1;-93,5;512,7;0;0;0;-7,4;-2,2;-4;7,3;344,6;512,5;0;0;0;-7,9;-2,3;-3,9;7,1;379,8;512,7;0;0;0;6,6;1,9;-4;2,8;-113,2;517,1;
2019 12 10 14:59:44:543;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,8;-2,9;-3,8;7,4;423,2;517,6;0;0;0;5,3;1,6;-3,9;2,1;-77,7;512,8;0;0;0;-7,5;-2,1;-3,9;7,3;335,6;512,5;0;0;0;-7,9;-2,4;-3,8;7,1;364,3;512,9;0;0;0;6,5;1,9;-3,8;2,8;-111,6;517,3;
2019 12 10 14:59:44:563;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,2;-2,7;-3,9;7,4;372,5;517,5;0;0;0;5,5;1,5;-3,8;2,1;-67,5;512,8;0;0;0;-7,3;-2,1;-3,6;7,3;323,1;512,6;0;0;0;-8;-2,3;-3,6;7,1;352,6;513;0;0;0;6,4;1,9;-3,8;2,8;-102,9;517,1;
2019 12 10 14:59:44:583;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,8;-2,9;-3,7;7,4;454,3;517,7;0;0;0;4,7;1,5;-3,7;2,1;-55,7;512,8;0;0;0;-7,4;-2,2;-3,8;7,3;344,4;512,6;0;0;0;-7,9;-2,3;-3,7;7,1;355,2;512,7;0;0;0;6,4;1,9;-3,7;2,8;-127,8;517,4;
2019 12 10 14:59:44:603;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,4;-2,7;-3,6;7,4;402,2;517,4;0;0;0;6;1,8;-3,6;2,1;-98,1;513;0;0;0;-7,2;-2,1;-3,7;7,3;314,8;512,5;0;0;0;-8;-2,3;-3,5;7,1;332,4;512,7;0;0;0;6,5;2;-3,6;2,8;-75,2;517,4;
2019 12 10 14:59:44:623;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,6;-2,7;-3,4;7,4;382,3;517,6;0;0;0;5,3;1,6;-3,5;2,1;-71,1;513,1;0;0;0;-7,3;-2,1;-3,5;7,3;314,4;512,6;0;0;0;-7,9;-2,3;-3,6;7,1;336,6;513,1;0;0;0;6,3;1,8;-3,5;2,8;-104,4;517,1;
2019 12 10 14:59:44:643;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,4;-2,8;-3,4;7,4;396,6;518;0;0;0;5,7;1,7;-3,5;2,1;-53,5;513;0;0;0;-7,3;-2,2;-3,5;7,3;313,6;512,8;0;0;0;-7,7;-2,3;-3,6;7,1;345,8;513,1;0;0;0;6,7;2;-3,4;2,8;-80,9;517,2;
2019 12 10 14:59:44:663;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,1;-2,7;-3,4;7,4;351,1;517,7;0;0;0;5,4;1,6;-3,4;2,1;-68,1;513,1;0;0;0;-7;-2;-3,4;7,3;270,9;512,7;0;0;0;-7,6;-2,2;-3,4;7,1;325,8;513,3;0;0;0;6,4;1,9;-3,4;2,8;-86,2;517,4;
2019 12 10 14:59:44:683;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,1;-2,8;-3,3;7,4;385,8;518,2;0;0;0;5,5;1,6;-3,3;2,1;-46,7;513,4;0;0;0;-7,2;-2,1;-3,3;7,3;295,7;513;0;0;0;-7,9;-2,3;-3,2;7,1;330,7;513,2;0;0;0;6,6;1,9;-3,4;2,8;-58,3;517,7;
2019 12 10 14:59:44:703;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,2;-2,6;-3,3;7,4;399,6;518;0;0;0;5,3;1,5;-3,2;2,1;-48,3;513,2;0;0;0;-6,8;-2,1;-3,2;7,3;302;513;0;0;0;-7,6;-2,3;-3,2;7,1;317,5;513,2;0;0;0;6,5;2;-3,2;2,8;-65;517,5;
2019 12 10 14:59:44:723;7;0;1;0;1;0;1;1;1;0;0;0;0;-9;-2,6;-3,1;7,4;332,4;518,4;0;0;0;5,9;1,7;-3,2;2,1;-47,4;513,3;0;0;0;-7;-2;-3,1;7,3;288,8;513,1;0;0;0;-7,5;-2,2;-3,1;7,1;320,4;513,4;0;0;0;6,8;2;-3,1;2,8;-77;517,6;
2019 12 10 14:59:44:743;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,2;-2,8;-3,1;7,4;355,4;518,2;0;0;0;5,8;1,7;-3,1;2,1;-63,7;513,2;0;0;0;-7;-2,1;-3,1;7,3;270,7;512,9;0;0;0;-7,5;-2,2;-3;7,1;317;513,2;0;0;0;6,9;1,9;-3,1;2,8;-83,9;517,6;
2019 12 10 14:59:44:763;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,2;-2,7;-2,9;7,4;345,7;518,1;0;0;0;5,3;1,5;-3;2,1;-23,3;513,2;0;0;0;-6,8;-2;-3;7,3;309,9;513,1;0;0;0;-7,6;-2,1;-3,1;7,1;274,5;513,4;0;0;0;6,6;1,9;-2,9;2,8;-46,6;517,9;
2019 12 10 14:59:44:783;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,1;-2,7;-2,9;7,4;344,1;518,1;0;0;0;6,2;1,7;-2,9;2,1;-53,9;513,5;0;0;0;-7;-2;-2,9;7,3;303,7;513,3;0;0;0;-7,5;-2,2;-2,8;7,1;287,8;513,3;0;0;0;6,8;2;-3;2,8;-56,9;517,9;
2019 12 10 14:59:44:803;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,2;-2,7;-2,9;7,4;353,2;518,2;0;0;0;5,9;1,7;-2,7;2,1;-38;513,6;0;0;0;-7;-2;-2,8;7,3;262,7;513,1;0;0;0;-7,6;-2,2;-2,7;7,1;256,3;513,3;0;0;0;6,9;2;-2,8;2,8;-51,6;518,4;
2019 12 10 14:59:44:823;7;0;1;0;1;0;1;1;1;0;0;0;0;-9,2;-2,6;-2,7;7,4;332,2;518,6;0;0;0;5,8;1,7;-2,8;2,1;-15,6;513,7;0;0;0;-6,7;-2;-2,7;7,3;262,8;513,3;0;0;0;-7,3;-2,1;-2,7;7,1;270,5;513,6;0;0;0;6,9;2;-2,7;2,8;-63,4;518,1;
2019 12 10 14:59:44:843;7;0;1;0;1;0;1;1;1;0;0;0;0;-9;-2,6;-2,7;7,4;308,7;518,6;0;0;0;5,9;1,7;-2,7;2,1;-52,3;513,9;0;0;0;-6,8;-2;-2,6;7,3;259,5;513,6;0;0;0;-7,3;-2,1;-2,7;7,1;267,3;513,7;0;0;0;6,7;2;-2,6;2,8;-31,9;518,2;
2019 12 10 14:59:44:863;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,8;-2,6;-2,6;7,4;329,4;518,3;0;0;0;5,9;1,7;-2,7;2,1;-41,7;513,7;0;0;0;-6,5;-1,9;-2,5;7,3;258;513,3;0;0;0;-7,3;-2,1;-2,7;7,1;262,9;513,7;0;0;0;6,6;1,9;-2,7;2,8;3,6;518;
2019 12 10 14:59:44:883;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,8;-2,5;-2,5;7,4;309,3;518,3;0;0;0;5,8;1,7;-2,5;2,1;-38,3;513,7;0;0;0;-6,6;-1,9;-2,5;7,3;242,9;513,4;0;0;0;-7,3;-2,2;-2,4;7,1;277,4;513,6;0;0;0;6,7;2;-2,4;2,8;-25,5;518,1;
2019 12 10 14:59:44:903;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,8;-2,5;-2,7;7,4;306,4;518,4;0;0;0;5,8;1,7;-2,4;2,1;-17,8;513,9;0;0;0;-6,5;-1,9;-2,4;7,3;243,8;513,5;0;0;0;-7,4;-2,2;-2,4;7,1;233,2;513,7;0;0;0;6,9;2;-2,4;2,8;-33,7;518,2;
2019 12 10 14:59:44:923;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,7;-2,5;-2,2;7,4;298,8;518,6;0;0;0;5,9;1,7;-2,4;2,1;-11,8;513,7;0;0;0;-6,5;-1,9;-2,3;7,3;245;513,6;0;0;0;-7,4;-2,2;-2,5;7,1;256,6;513,5;0;0;0;7;2;-2,4;2,8;-25;517,9;
2019 12 10 14:59:44:943;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,8;-2,6;-2,3;7,4;295,6;518,5;0;0;0;6,1;1,8;-2,4;2,1;-16,6;513,5;0;0;0;-6,7;-1,9;-2,2;7,3;249;513,4;0;0;0;-7,3;-2,2;-2,3;7,1;250,2;513,7;0;0;0;6,9;2,1;-2,3;2,8;-28;518,1;
2019 12 10 14:59:44:963;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,7;-2,6;-2,1;7,4;313,3;518,7;0;0;0;6,1;1,8;-2,1;2,1;-16,4;513,6;0;0;0;-6,6;-1,9;-2,2;7,3;230,6;513,6;0;0;0;-7,3;-2,2;-2,2;7,1;246;513,9;0;0;0;7;2;-2,2;2,8;1;518,1;
2019 12 10 14:59:44:983;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,8;-2,6;-2,1;7,4;296,6;518,8;0;0;0;6,2;1,8;-2,1;2,1;-9,4;513,8;0;0;0;-6,6;-1,9;-2,2;7,3;222;513,6;0;0;0;-7,4;-2,2;-2,1;7,1;242,4;513,9;0;0;0;6,8;2,1;-2,1;2,8;-7,3;518,4;
2019 12 10 14:59:45:003;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,8;-2,6;-2,1;7,4;258,4;518,4;0;0;0;6;1,7;-1,9;2,1;-8,5;514;0;0;0;-6,4;-1,9;-1,8;7,3;222,7;513,6;0;0;0;-7,2;-2,1;-2,1;7,1;251,1;514,2;0;0;0;7;2,1;-2;2,8;-6,5;518,1;
2019 12 10 14:59:45:023;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,9;-2,6;-1,9;7,4;265,9;518,6;0;0;0;5,9;1,7;-2,1;2,1;-3,4;514;0;0;0;-6,3;-1,8;-1,9;7,3;217,6;513,7;0;0;0;-7,2;-2,1;-2,1;7,1;235,9;513,9;0;0;0;6,8;2;-2,1;2,8;-14,4;518,2;
2019 12 10 14:59:45:043;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,7;-2,5;-1,8;7,4;256,8;518,2;0;0;0;5,8;1,7;-1,9;2,1;22,2;514;0;0;0;-6,3;-1,9;-1,9;7,3;226,7;513,6;0;0;0;-7,3;-2,1;-1,8;7,1;209,6;513,7;0;0;0;6,7;1,9;-1,9;2,8;7,2;518,5;
2019 12 10 14:59:45:063;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,8;-2,5;-1,7;7,4;271,1;518,5;0;0;0;5,8;1,7;-1,8;2,1;12,5;513,9;0;0;0;-6,3;-1,9;-1,9;7,3;215,2;513,8;0;0;0;-7,2;-2,1;-1,8;7,1;219,4;514;0;0;0;6,7;2;-1,8;2,8;10,5;518,1;
2019 12 10 14:59:45:083;7;0;1;0;1;0;1;1;1;0;0;0;0;-9;-2,6;-1,8;7,4;262,3;518,8;0;0;0;5,7;1,7;-1,8;2,1;9,5;513,9;0;0;0;-6,4;-1,9;-1,9;7,3;181,9;513,8;0;0;0;-7,3;-2,1;-1,5;7,1;211,3;514,4;0;0;0;6,8;2;-1,6;2,8;26,2;518,6;
2019 12 10 14:59:45:103;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,7;-2,5;-1,6;7,4;257,9;518,5;0;0;0;5,9;1,7;-1,8;2,1;28,5;513,9;0;0;0;-6,2;-1,8;-1,6;7,3;204,7;513,8;0;0;0;-7,1;-2,1;-1,4;7;215,2;513,9;0;0;0;7;2,1;-1,5;2,8;-8,9;518,3;
2019 12 10 14:59:45:123;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,7;-2,4;-1,4;7,4;220,5;518,5;0;0;0;5,7;1,6;-1,8;2,1;-0,1;513,9;0;0;0;-6,2;-1,8;-1,5;7,3;186,1;513,7;0;0;0;-7,3;-2,1;-1,5;7;202,8;514;0;0;0;6,8;2;-1,4;2,8;24,3;518,3;
2019 12 10 14:59:45:143;7;0;1;0;1;0;1;1;1;0;0;0;0;-9;-2,6;-1,3;7,4;256,5;518,4;0;0;0;5,6;1,7;-1,5;2,1;43,8;513,9;0;0;0;-6,2;-1,8;-1,6;7,3;199,2;513,8;0;0;0;-7,3;-2,2;-1,5;7;182,1;514;0;0;0;6,9;2;-1,5;2,8;15,1;518,6;
2019 12 10 14:59:45:163;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,7;-2,6;-1,4;7,4;248,6;518,7;0;0;0;5,9;1,7;-1,4;2,1;23,8;514,1;0;0;0;-6,3;-1,8;-1,4;7,3;173,3;514;0;0;0;-7,2;-2,1;-1,4;7;204,9;514,3;0;0;0;6,9;2;-1,4;2,8;34;518,7;
2019 12 10 14:59:45:183;7;0;1;0;1;0;1;1;1;0;0;0;0;-8,8;-2,6;-1,3;7,4;244,7;519,1;0;0;0;5,7;1,6;-1,4;2,1;31;514,2;0;0;0;-6,1;-1,8;-1,1;7,3;163;514;0;0;0;-7,4;-2,1;-1,3;7;189,6;514,6;0;0;0;6,7;1,9;-1,4;2,8;18,5;518,5;
