sep=;



Timestamp;Logging:Logging.WindSpeed;Logging:Logging.YawLeft;Logging:Logging.YawRight;Logging:Logging.Move;Logging:Logging.YawBrakeReleased;Logging:Logging.HydPumpRunning;Logging:Logging.MotorBrakeReleased;Logging:Logging.YawBrakeRelease;Logging:Logging.MotorBrakesRelease;Logging:Logging.StatusID;Logging:Logging.AxisData[0].ErrorNumber;Logging:Logging.AxisData[0].ErrorNumberCoupling;Logging:Logging.AxisData[0].ErrorNumberTension;Logging:Logging.AxisData[0].ActualTorque;Logging:Logging.AxisData[0].ActualAxisCurrent;Logging:Logging.AxisData[0].ActualAxisVelocity;Logging:Logging.AxisData[0].ContTotalPowerServo;Logging:Logging.AxisData[0].OutputPowerServo;Logging:Logging.AxisData[0].UDCBusAct;Logging:Logging.AxisData[1].ErrorNumber;Logging:Logging.AxisData[1].ErrorNumberCoupling;Logging:Logging.AxisData[1].ErrorNumberTension;Logging:Logging.AxisData[1].ActualTorque;Logging:Logging.AxisData[1].ActualAxisCurrent;Logging:Logging.AxisData[1].ActualAxisVelocity;Logging:Logging.AxisData[1].ContTotalPowerServo;Logging:Logging.AxisData[1].OutputPowerServo;Logging:Logging.AxisData[1].UDCBusAct;Logging:Logging.AxisData[2].ErrorNumber;Logging:Logging.AxisData[2].ErrorNumberCoupling;Logging:Logging.AxisData[2].ErrorNumberTension;Logging:Logging.AxisData[2].ActualTorque;Logging:Logging.AxisData[2].ActualAxisCurrent;Logging:Logging.AxisData[2].ActualAxisVelocity;Logging:Logging.AxisData[2].ContTotalPowerServo;Logging:Logging.AxisData[2].OutputPowerServo;Logging:Logging.AxisData[2].UDCBusAct;Logging:Logging.AxisData[3].ErrorNumber;Logging:Logging.AxisData[3].ErrorNumberCoupling;Logging:Logging.AxisData[3].ErrorNumberTension;Logging:Logging.AxisData[3].ActualTorque;Logging:Logging.AxisData[3].ActualAxisCurrent;Logging:Logging.AxisData[3].ActualAxisVelocity;Logging:Logging.AxisData[3].ContTotalPowerServo;Logging:Logging.AxisData[3].OutputPowerServo;Logging:Logging.AxisData[3].UDCBusAct;Logging:Logging.AxisData[4].ErrorNumber;Logging:Logging.AxisData[4].ErrorNumberCoupling;Logging:Logging.AxisData[4].ErrorNumberTension;Logging:Logging.AxisData[4].ActualTorque;Logging:Logging.AxisData[4].ActualAxisCurrent;Logging:Logging.AxisData[4].ActualAxisVelocity;Logging:Logging.AxisData[4].ContTotalPowerServo;Logging:Logging.AxisData[4].OutputPowerServo;Logging:Logging.AxisData[4].UDCBusAct;
2019 12 10 15:13:00:403;7;1;0;1;1;0;1;1;1;0;0;0;0;12,7;3,9;15,9;19,7;1648;513,2;0;0;0;-6,7;-1,9;15,9;7,5;-737,2;509,1;0;0;0;11;3,2;15,6;16,7;1402,7;507,3;0;0;0;14,7;4,2;15,7;19,1;1708,8;506,9;0;0;0;-2,8;-0,8;15,8;4,7;-301,9;513,2;
2019 12 10 15:13:00:423;7;1;0;1;1;0;1;1;1;0;0;0;0;13,7;3,8;15,7;19,7;1740,4;512,7;0;0;0;-5,1;-1,7;15,6;7,5;-507,8;507,7;0;0;0;11;3;15,8;16,7;1417,8;506,9;0;0;0;15;4,2;15,5;19,1;1781,9;507,9;0;0;0;-2,9;-0,8;15,9;4,7;-270,6;512;
2019 12 10 15:13:00:443;7;1;0;1;1;0;1;1;1;0;0;0;0;13,5;4,1;15,6;19,7;1672,1;512,1;0;0;0;-7;-2,4;16,1;7,5;-760,4;510;0;0;0;11,4;3,3;15,9;16,7;1357;506,1;0;0;0;14,7;4,2;15,8;19,1;1682,9;507,4;0;0;0;-2,7;-0,8;15,7;4,7;-296,7;512,6;
2019 12 10 15:13:00:463;7;1;0;1;1;0;1;1;1;0;0;0;0;13,6;4,1;15,6;19,7;1634,6;511,9;0;0;0;-6,2;-1,7;15,7;7,5;-736,3;509;0;0;0;10,8;3;15,7;16,7;1396,1;506,6;0;0;0;15,2;4,4;15,8;19,1;1814,7;508,6;0;0;0;-3,2;-0,8;15,6;4,7;-341,8;513,4;
2019 12 10 15:13:00:483;7;1;0;1;1;0;1;1;1;0;0;0;0;13,7;4;15,7;19,7;1688;511,6;0;0;0;-6,2;-1,8;15;7,5;-668,6;509,7;0;0;0;10,3;3,1;15,8;16,7;1375,3;507,2;0;0;0;14,6;4,3;15,5;19,1;1758,7;508,3;0;0;0;-3,2;-1,1;15,5;4,7;-404,4;514,4;
2019 12 10 15:13:00:503;7;1;0;1;1;0;1;1;1;0;0;0;0;14,3;3,9;15,6;19,7;1711,2;511,3;0;0;0;-7,8;-2,2;15,9;7,5;-834;510,3;0;0;0;10,9;3,5;15,7;16,7;1362;506,2;0;0;0;14,4;4,3;15,9;19,1;1680,7;507,7;0;0;0;-3,3;-0,9;15,8;4,7;-315,6;513,3;
2019 12 10 15:13:00:523;7;1;0;1;1;0;1;1;1;0;0;0;0;14,1;3,9;14,6;19,7;1705,1;511,7;0;0;0;-5,2;-1,6;15,6;7,5;-667,4;509,5;0;0;0;10,2;3,2;15,6;16,7;1381,7;507,1;0;0;0;14,9;4,5;15,6;19,1;1696,8;507,7;0;0;0;-3,5;-0,9;15,9;4,7;-348;513,2;
2019 12 10 15:13:00:543;7;1;0;1;1;0;1;1;1;0;0;0;0;13,7;4,2;15,9;19,7;1707,3;511;0;0;0;-6,8;-2;15,6;7,5;-786,3;509,6;0;0;0;10,4;3,3;15,5;16,7;1314,6;507,6;0;0;0;14,5;4,2;15,6;19,1;1701,6;508,7;0;0;0;-3,3;-1,1;15,6;4,7;-376,7;513,4;
2019 12 10 15:13:00:563;7;1;0;1;1;0;1;1;1;0;0;0;0;13,2;3,8;15,7;19,7;1717;511,8;0;0;0;-6,9;-1,7;15,3;7,5;-807,8;507,6;0;0;0;11,5;3,3;15,9;16,7;1453,9;507,9;0;0;0;14,5;4,2;15,5;19,1;1655,1;507,5;0;0;0;-3,2;-0,9;15,7;4,7;-344,6;513,1;
2019 12 10 15:13:00:583;7;1;0;1;1;0;1;1;1;0;0;0;0;14,1;4,1;15,7;19,7;1769;512,1;0;0;0;-5,1;-1,5;16,3;7,5;-546,1;507,9;0;0;0;10,3;2,9;15,7;16,7;1320,2;507,9;0;0;0;14,8;4,3;15,6;19,1;1682,4;507,9;0;0;0;-3,6;-0,8;15,6;4,7;-431,6;511,1;
2019 12 10 15:13:00:603;7;1;0;1;1;0;1;1;1;0;0;0;0;13,6;4;15,7;19,7;1589,3;513;0;0;0;-7,1;-2,4;15,8;7,5;-768,6;508,3;0;0;0;10,9;3;15,8;16,7;1380,2;507,2;0;0;0;14,7;4,2;15,5;19,1;1700,2;508,4;0;0;0;-2,8;-0,8;15,7;4,7;-282,8;511,3;
2019 12 10 15:13:00:623;7;1;0;1;1;0;1;1;1;0;0;0;0;13,2;3,9;15,9;19,7;1648,5;513,6;0;0;0;-6,1;-1,8;15,8;7,5;-715,4;507,7;0;0;0;11,2;3,2;15,6;16,7;1376,4;506,9;0;0;0;14,8;4,2;15,6;19,1;1703,8;507,9;0;0;0;-2,9;-1,1;15,6;4,7;-276,7;511;
2019 12 10 15:13:00:643;7;1;0;1;1;0;1;1;1;0;0;0;0;14,5;4,2;15,6;19,7;1785,3;513,2;0;0;0;-5,8;-1,7;15,9;7,5;-631,1;507,6;0;0;0;10;2,8;15,8;16,7;1284,1;508,2;0;0;0;15,2;4,3;15,6;19,1;1811,8;508,7;0;0;0;-3;-0,7;15,6;4,7;-320,6;510,7;
2019 12 10 15:13:00:663;7;1;0;1;1;0;1;1;1;0;0;0;0;14,3;4,3;15,6;19,7;1669,6;511,8;0;0;0;-6,7;-2,3;15,9;7,5;-776,3;510,2;0;0;0;10,8;3,3;15,8;16,7;1401,7;508,4;0;0;0;14,4;4,3;15,8;19,1;1830,6;508,8;0;0;0;-2,7;-0,9;15,6;4,7;-307;512,5;
2019 12 10 15:13:00:683;7;1;0;1;1;0;1;1;1;0;0;0;0;14,1;4,2;15,7;19,7;1699,9;512,6;0;0;0;-5,2;-1,5;15,5;7,5;-542,1;508;0;0;0;10,5;3,2;15,8;16,7;1370,7;508,3;0;0;0;14,7;4,4;15,9;19,1;1746,9;508,7;0;0;0;-3,6;-1,1;15,5;4,7;-404,4;510,7;
2019 12 10 15:13:00:703;7;1;0;1;1;0;1;1;1;0;0;0;0;14;4,1;15,5;19,7;1764,8;512,9;0;0;0;-7,2;-1,4;15,3;7,5;-792;508,3;0;0;0;10,2;3,2;15,9;16,7;1292,4;507,8;0;0;0;14,5;4,4;15,6;19,1;1723,5;508,6;0;0;0;-3;-1,1;15,7;4,7;-333,6;512,9;
2019 12 10 15:13:00:723;7;1;0;1;1;0;1;1;1;0;0;0;0;14,3;3,9;15,8;19,7;1822,1;513;0;0;0;-7,6;-1,8;15,9;7,5;-863,9;510,1;0;0;0;10,7;3,3;15,7;16,7;1398,2;508,2;0;0;0;14,3;4,3;15,6;19,1;1702,9;508,4;0;0;0;-3,2;-1;15,5;4,7;-343,8;512,9;
2019 12 10 15:13:00:743;7;1;0;1;1;0;1;1;1;0;0;0;0;14;4;15,6;19,7;1679,7;512,2;0;0;0;-5,6;-1,7;15,5;7,5;-684,5;509,1;0;0;0;10,7;3,1;15,6;16,7;1376,1;508,1;0;0;0;14,9;4,3;15,5;19,1;1680,1;508,1;0;0;0;-3,6;-1;15,8;4,7;-400,2;511,9;
2019 12 10 15:13:00:763;7;1;0;1;1;0;1;1;1;0;0;0;0;12,9;4;15,7;19,7;1629,1;513,4;0;0;0;-7,5;-2,5;15,7;7,5;-780,5;509,8;0;0;0;10,5;3,2;15,8;16,7;1265,5;508,8;0;0;0;14,3;4,1;15,8;19,1;1674;508,7;0;0;0;-3,3;-0,9;15,9;4,7;-384,7;513,3;
2019 12 10 15:13:00:783;7;1;0;1;1;0;1;1;1;0;0;0;0;13,4;4;15,9;19,7;1621,8;512,4;0;0;0;-6,5;-1,8;15,6;7,5;-747;509,6;0;0;0;10,9;3;15,5;16,7;1406,1;507,9;0;0;0;14,5;4,2;15,7;19,1;1657,4;508;0;0;0;-3,3;-0,8;15,7;4,7;-387;513;
2019 12 10 15:13:00:803;7;1;0;1;1;0;1;1;1;0;0;0;0;13,9;4,1;15,9;19,7;1691,6;513,1;0;0;0;-5,5;-1,9;15,7;7,5;-646,9;510;0;0;0;10,8;3;15,9;16,7;1349,3;509;0;0;0;14,2;4,1;15,6;19,1;1682,2;507,5;0;0;0;-3;-0,9;15,6;4,7;-341,7;512,8;
2019 12 10 15:13:00:823;7;1;0;1;1;0;1;1;1;0;0;0;0;13,8;4,1;15,6;19,7;1595,4;513,1;0;0;0;-6,3;-2,5;15,9;7,5;-645,1;509,5;0;0;0;11,3;3,2;15,8;16,7;1439;508,5;0;0;0;14,3;4,1;15,8;19,1;1699,6;506,9;0;0;0;-3,2;-0,9;15,6;4,7;-344,4;513,1;
2019 12 10 15:13:00:843;7;1;0;1;1;0;1;1;1;0;0;0;0;13,7;4,3;15,5;19,7;1635,4;512,8;0;0;0;-5,8;-1,5;15,3;7,5;-736,4;507,8;0;0;0;10,6;3,2;15,8;16,7;1359;507,3;0;0;0;14,6;4,1;15,3;19,1;1742,6;507;0;0;0;-3,1;-0,9;15,8;4,7;-326,5;512,8;
2019 12 10 15:13:00:863;7;1;0;1;1;0;1;1;1;0;0;0;0;14,1;4;15,6;19,7;1758,7;513,4;0;0;0;-6,9;-1,8;15,9;7,5;-717,6;508,3;0;0;0;10,1;3,2;15,8;16,7;1359,2;507;0;0;0;14,4;4,2;15,7;19,1;1760,2;508;0;0;0;-2,9;-1,1;15,6;4,7;-316,5;513,1;
2019 12 10 15:13:00:883;7;1;0;1;1;0;1;1;1;0;0;0;0;14,2;4;15,4;19,7;1697;513,3;0;0;0;-8;-1,6;15,9;7,5;-975,2;508,4;0;0;0;11,5;3,3;15,6;16,7;1431;507,1;0;0;0;13,9;4,3;15,6;19,1;1657,6;507,1;0;0;0;-3,6;-1,1;15,6;4,7;-399,5;511;
2019 12 10 15:13:00:903;7;1;0;1;1;0;1;1;1;0;0;0;0;14,6;4,1;15,6;19,7;1809,8;512,9;0;0;0;-5,2;-1,9;15,5;7,5;-647,8;508,6;0;0;0;10,2;3,1;15,7;16,7;1331;507,4;0;0;0;14,5;4,4;15,5;19,1;1669,9;506,9;0;0;0;-3,9;-0,9;15,6;4,7;-441,5;511,7;
2019 12 10 15:13:00:923;7;1;0;1;1;0;1;1;1;0;0;0;0;13,4;4;15,6;19,7;1648,5;512,9;0;0;0;-8,3;-2,2;15,3;7,5;-877,1;507,2;0;0;0;10,8;3,2;15,6;16,7;1336,6;507,2;0;0;0;14,2;4,3;15,8;19,1;1666,7;506,8;0;0;0;-3,2;-1;15,7;4,7;-294,6;511,2;
2019 12 10 15:13:00:943;7;1;0;1;1;0;1;1;1;0;0;0;0;13,2;3,8;15,8;19,7;1697,1;512,2;0;0;0;-7,1;-1,8;15,3;7,5;-798,6;508,7;0;0;0;11,4;3,3;15,5;16,7;1411,3;506,8;0;0;0;14,2;4,1;15,6;19,1;1640,2;506,6;0;0;0;-3,8;-0,9;15,7;4,7;-437,2;511,1;
2019 12 10 15:13:00:963;7;1;0;1;1;0;1;1;1;0;0;0;0;14;4,1;15,8;19,7;1662,2;510,5;0;0;0;-4,7;-2;15,9;7,5;-519,3;509,6;0;0;0;10,3;2,8;15,6;16,7;1271,8;506,4;0;0;0;15;4,2;15,5;19,1;1716,9;506,7;0;0;0;-3,5;-0,8;15,7;4,7;-368,7;510,9;
2019 12 10 15:13:00:983;7;1;0;1;1;0;1;1;1;0;0;0;0;13,6;4,2;15,8;19,7;1629,7;511,1;0;0;0;-7;-2,5;15,8;7,5;-790,6;509,3;0;0;0;11,2;3,1;15,6;16,7;1331,4;506,9;0;0;0;14,4;4,1;15,7;19,1;1705,8;507,6;0;0;0;-3,2;-0,9;15,8;4,7;-348,4;509,3;
2019 12 10 15:13:01:003;7;1;0;1;1;0;1;1;1;0;0;0;0;13,1;4;15,8;19,7;1581,2;511,5;0;0;0;-5,5;-1,8;15,3;7,5;-652,3;509,9;0;0;0;11,2;3,1;15,7;16,7;1416;506,9;0;0;0;14,7;4,2;15,7;19,1;1742;506,7;0;0;0;-3,2;-0,9;15,6;4,7;-341,1;512;
2019 12 10 15:13:01:023;7;1;0;1;1;0;1;1;1;0;0;0;0;14,9;4,2;15,4;19,7;1787,6;511,4;0;0;0;-7,4;-1,8;15,7;7,5;-845,8;509,1;0;0;0;10,3;3,1;15,8;16,7;1315,6;505,3;0;0;0;14,4;4,4;15,6;19,1;1781,2;507,5;0;0;0;-2,8;-1;15,7;4,7;-284,5;512,5;
2019 12 10 15:13:01:043;7;1;0;1;1;0;1;1;1;0;0;0;0;15;4,1;15,7;19,7;1788,8;511,1;0;0;0;-7,2;-2,4;15,9;7,5;-768,2;510,1;0;0;0;11;3,2;15,6;16,7;1398,3;507,5;0;0;0;14,6;4,4;15,7;19,1;1803,8;508,7;0;0;0;-3,4;-0,9;15,7;4,7;-392,8;512,2;
2019 12 10 15:13:01:063;7;1;0;1;1;0;1;1;1;0;0;0;0;14,4;4,2;15,8;19,7;1687,2;510,9;0;0;0;-6;-1,5;15,6;7,5;-713,7;509,6;0;0;0;10,7;3,2;15,6;16,7;1385,9;508,4;0;0;0;14,5;4,4;15,6;19,1;1786,4;508,9;0;0;0;-3,4;-1,2;15,7;4,7;-359,3;512,8;
2019 12 10 15:13:01:083;7;1;0;1;1;0;1;1;1;0;0;0;0;13,8;4;15,6;19,7;1766,1;511,2;0;0;0;-8,1;-2,2;15,8;7,5;-888,8;510,4;0;0;0;10,5;3,3;15,7;16,7;1344,2;508,7;0;0;0;14,4;4,3;15,8;19,1;1749;509,4;0;0;0;-3,9;-1,1;15,8;4,7;-422,8;512,6;
2019 12 10 15:13:01:103;7;1;0;1;1;0;1;1;1;0;0;0;0;13,8;4;15,6;19,7;1720,5;511,2;0;0;0;-7;-1,7;15,7;7,5;-837,8;508,8;0;0;0;11;3,2;15,6;16,7;1503,2;509,3;0;0;0;14,6;4,4;15,5;19,2;1700,7;508;0;0;0;-3,6;-0,9;15,8;4,7;-411,6;512,5;
2019 12 10 15:13:01:123;7;1;0;1;1;0;1;1;1;0;0;0;0;13,9;4,1;15,6;19,7;1751,4;511,3;0;0;0;-5,4;-1,8;15,7;7,5;-638,8;507,7;0;0;0;10,3;3;15,6;16,7;1304,7;508;0;0;0;14,6;4,2;15,6;19,2;1689,3;508;0;0;0;-3,8;-1,1;15,9;4,7;-389,3;512,4;
2019 12 10 15:13:01:143;7;1;0;1;1;0;1;1;1;0;0;0;0;13,1;4;15,6;19,7;1618,9;511,1;0;0;0;-6,8;-2,4;15,6;7,5;-713,4;507,7;0;0;0;11;3,1;15,6;16,7;1344,8;508,6;0;0;0;14,5;4,1;15,7;19,2;1678;507,8;0;0;0;-3,8;-0,8;15,8;4,7;-429,4;512,8;
2019 12 10 15:13:01:163;7;1;0;1;1;0;1;1;1;0;0;0;0;13,7;4,2;15,7;19,7;1780,7;510,3;0;0;0;-6,2;-1,5;15,4;7,5;-784,9;508,1;0;0;0;10,7;3;15,7;16,7;1332,3;507,9;0;0;0;14,5;4,2;15,6;19,2;1726,6;508,7;0;0;0;-3;-1;15,7;4,7;-325,2;512,3;
2019 12 10 15:13:01:183;7;1;0;1;1;0;1;1;1;0;0;0;0;14,1;4,2;15,7;19,7;1728,4;511,7;0;0;0;-5,8;-2,2;15,8;7,5;-658,8;509,5;0;0;0;10,4;2,9;15,7;16,7;1300,2;508,7;0;0;0;14,7;4,1;15,7;19,2;1738,5;509,2;0;0;0;-3,9;-0,8;15,6;4,7;-475;510,9;
2019 12 10 15:13:01:203;7;1;0;1;1;0;1;1;1;0;0;0;0;14,1;4,3;15,6;19,7;1642,2;511,9;0;0;0;-7,4;-2;15,9;7,5;-823,9;507,5;0;0;0;11;3,4;15,6;16,7;1397;508,8;0;0;0;14;4,2;15,8;19,2;1718,1;508,8;0;0;0;-3,1;-0,9;15,6;4,7;-332;510,3;
2019 12 10 15:13:01:223;7;1;0;1;1;0;1;1;1;0;0;0;0;14,8;4;15,6;19,7;1769,5;511,9;0;0;0;-5,7;-1,5;15,6;7,5;-698,2;509,8;0;0;0;10,2;3;15,7;16,7;1351,5;508,3;0;0;0;14,5;4,4;15,7;19,2;1715,3;508,1;0;0;0;-3,5;-1,1;15,6;4,7;-352,2;510,9;
2019 12 10 15:13:01:243;7;1;0;1;1;0;1;1;1;0;0;0;0;13,9;4;15,6;19,7;1789,8;513,4;0;0;0;-8;-2,1;16;7,5;-906,5;510,3;0;0;0;10,6;3,3;16;16,7;1371,5;509;0;0;0;14,1;4,3;15,9;19,2;1718,2;508,8;0;0;0;-3;-0,9;15,6;4,7;-330,3;510,1;
2019 12 10 15:13:01:263;7;1;0;1;1;0;1;1;1;0;0;0;0;14;4;15,4;19,7;1706;512;0;0;0;-7,1;-2;15,6;7,5;-830,9;510,3;0;0;0;11;3,3;15,3;16,7;1460,5;509;0;0;0;14,2;4,2;15,6;19,2;1661,4;509,1;0;0;0;-3,6;-1,1;15,4;4,7;-404,7;511,6;
2019 12 10 15:13:01:283;7;1;0;1;1;0;1;1;1;0;0;0;0;14,1;4,3;15,6;19,7;1670;511,4;0;0;0;-5,4;-1,8;15,3;7,5;-634,9;509;0;0;0;9,8;3;15,8;16,7;1330,6;508,8;0;0;0;14,6;4,4;15,6;19,2;1729,9;509,1;0;0;0;-3,9;-1,1;15,9;4,7;-431,6;509,6;
2019 12 10 15:13:01:303;7;1;0;1;1;0;1;1;1;0;0;0;0;13,9;4,1;15,9;19,7;1800;513,4;0;0;0;-8,2;-2,1;15,4;7,5;-923,9;509,9;0;0;0;10,4;3,2;15,5;16,7;1236,4;509;0;0;0;14,2;4,2;15,6;19,2;1679,5;509,3;0;0;0;-3,2;-0,9;15,6;4,7;-363,5;512,2;
2019 12 10 15:13:01:323;7;1;0;1;1;0;1;1;1;0;0;0;0;13,9;3,9;15,9;19,7;1774,5;512,2;0;0;0;-6;-1,7;15,7;7,5;-683,8;510;0;0;0;11;3;15,6;16,7;1401,9;508,7;0;0;0;14,6;4,2;15,6;19,2;1693,6;508,8;0;0;0;-3,5;-0,9;15,7;4,7;-376,9;512,1;
2019 12 10 15:13:01:343;7;1;0;1;1;0;1;1;1;0;0;0;0;13,8;4,1;15,8;19,7;1717;512,6;0;0;0;-6,2;-2,2;15,9;7,5;-686;510;0;0;0;10;3;15,6;16,7;1292,7;508,7;0;0;0;14,6;4,2;15,7;19,2;1682,7;509;0;0;0;-3,4;-0,8;15,7;4,7;-417,7;512,3;
2019 12 10 15:13:01:363;7;1;0;1;1;0;1;1;1;0;0;0;0;13,1;4;15,7;19,7;1545,4;511,9;0;0;0;-7,5;-2,4;16;7,5;-834,3;510,1;0;0;0;11;3,1;15,6;16,7;1436,6;507,4;0;0;0;14,7;4,2;15,9;19,2;1745,3;509,3;0;0;0;-3,3;-0,8;15,7;4,7;-368,7;512,7;
2019 12 10 15:13:01:383;7;1;0;1;1;0;1;1;1;0;0;0;0;13,6;4,1;15,7;19,7;1627,6;511,7;0;0;0;-6;-1,6;15,6;7,5;-743,6;508,2;0;0;0;10,8;3,2;15,7;16,7;1394,8;507,4;0;0;0;14,5;4,2;15,7;19,2;1688,3;509,2;0;0;0;-3,5;-1;15,8;4,7;-402,7;512,6;
2019 12 10 15:13:01:403;7;1;0;1;1;0;1;1;1;0;0;0;0;14,1;4,1;15,5;19,7;1728,6;512,7;0;0;0;-6,8;-2,2;16,2;7,5;-695,6;509,3;0;0;0;10,7;3,1;15,8;16,7;1362,3;508;0;0;0;14,5;4,2;15,7;19,2;1743,7;509,5;0;0;0;-3,5;-0,9;15,6;4,7;-373;512,2;
2019 12 10 15:13:01:423;7;1;0;1;1;0;1;1;1;0;0;0;0;14,1;4,2;15,3;19,7;1634;512,6;0;0;0;-6,5;-2;15,6;7,5;-706,8;507,9;0;0;0;11,3;3,2;15,6;16,7;1433,6;506,7;0;0;0;14,1;4,3;15,6;19,2;1763,6;508,2;0;0;0;-3,4;-1,1;15,6;4,7;-348,2;512,2;
2019 12 10 15:13:01:443;7;1;0;1;1;0;1;1;1;0;0;0;0;13,7;4,1;15,8;19,7;1710,8;512,6;0;0;0;-6,1;-1,6;15,3;7,5;-760,6;508,9;0;0;0;10,4;3,1;15,7;16,7;1324,5;507,5;0;0;0;14,2;4,3;15,6;19,2;1672,3;507,2;0;0;0;-3,6;-1,1;15,6;4,7;-386,5;512,4;
2019 12 10 15:13:01:463;7;1;0;1;1;0;1;1;1;0;0;0;0;13,4;3,8;15,6;19,7;1704,6;513,3;0;0;0;-8,7;-1,8;15,7;7,5;-951,3;508,3;0;0;0;10,8;3,4;15,6;16,7;1382,4;507,6;0;0;0;14,3;4,2;15,6;19,2;1668,8;507,5;0;0;0;-3,5;-1,1;15,5;4,7;-409,8;512,2;
2019 12 10 15:13:01:483;7;1;0;1;1;0;1;1;1;0;0;0;0;14,4;3,9;15,6;19,7;1750,6;512,4;0;0;0;-6,5;-1,7;15,8;7,5;-822,9;509,1;0;0;0;10,5;3,1;15,4;16,7;1329,8;507,2;0;0;0;14,7;4,3;15,6;19,2;1698,5;507,1;0;0;0;-4;-1,1;15,4;4,7;-476,7;510,4;
2019 12 10 15:13:01:503;7;1;0;1;1;0;1;1;1;0;0;0;0;13,9;4;15,5;19,7;1617,1;512,9;0;0;0;-6,3;-2,2;15,5;7,5;-646,7;508,8;0;0;0;10,4;2,9;15,6;16,7;1303;507,6;0;0;0;14,7;4,3;15,7;19,2;1670,6;507,7;0;0;0;-3,9;-1;15,8;4,7;-446,2;511,1;
2019 12 10 15:13:01:523;7;1;0;1;1;0;1;1;1;0;0;0;0;12,8;3,8;15,6;19,7;1597;512,7;0;0;0;-8,2;-2,2;15,9;7,5;-977;510,2;0;0;0;11,1;3,3;15,4;16,7;1421,2;507,4;0;0;0;14,3;4,1;15,8;19,2;1654,9;507,2;0;0;0;-3,7;-1,1;15,7;4,7;-387,8;510,1;
2019 12 10 15:13:01:543;7;1;0;1;1;0;1;1;1;0;0;0;0;13,7;3,9;15,9;19,7;1661,3;511,9;0;0;0;-5,7;-1,8;15,3;7,5;-689,6;510,7;0;0;0;10,4;2,9;15,9;16,7;1364;506,9;0;0;0;14,9;4,3;15,8;19,2;1716,5;507,2;0;0;0;-3,4;-0,8;15,4;4,7;-400,7;510;
2019 12 10 15:13:01:563;7;1;0;1;1;0;1;1;1;0;0;0;0;13,4;4,1;15,7;19,7;1623,9;511,4;0;0;0;-6,6;-2,4;15,8;7,5;-684;509,7;0;0;0;10,4;3,1;15,7;16,7;1347,6;509,3;0;0;0;14,7;4,2;15,9;19,2;1686,1;507,2;0;0;0;-3;-0,9;15,7;4,7;-360;510,7;
2019 12 10 15:13:01:583;7;1;0;1;1;0;1;1;1;0;0;0;0;12,5;4,1;15,6;19,7;1487,3;510,8;0;0;0;-6;-2,2;15,9;7,5;-680,7;509,9;0;0;0;11,4;3,2;15,4;16,7;1507;509,3;0;0;0;14,7;4,1;15,8;19,2;1735;507,8;0;0;0;-3,5;-0,9;15,5;4,7;-380,4;508,8;
2019 12 10 15:13:01:603;7;1;0;1;1;0;1;1;1;0;0;0;0;14,3;4,2;15,6;19,7;1739,9;510,7;0;0;0;-6;-1,3;15,6;7,5;-638,1;509,9;0;0;0;10,2;3;15,7;16,7;1361,1;508,6;0;0;0;14,8;4,3;15,6;19,2;1717,2;507,4;0;0;0;-2,9;-1,2;15,6;4,7;-285,6;511,2;
2019 12 10 15:13:01:623;7;1;0;1;1;0;1;1;1;0;0;0;0;14,7;3,8;15,6;19,7;1822,3;511,4;0;0;0;-8,5;-2,1;15,9;7,5;-1049,4;510,7;0;0;0;10,5;3,2;15,8;16,7;1395,4;508,7;0;0;0;14,3;4,3;15,6;19,2;1731,3;507,5;0;0;0;-3,2;-1,1;15,6;4,7;-351,1;511,7;
2019 12 10 15:13:01:643;7;1;0;1;1;0;1;1;1;0;0;0;0;14,4;3,9;15,6;19,7;1723,2;510,7;0;0;0;-6,3;-1,7;15,6;7,5;-759,1;509,9;0;0;0;11;3,2;15,6;16,7;1405,9;508,4;0;0;0;14,1;4,4;15,5;19,2;1680,8;506,6;0;0;0;-3,7;-1,1;15,9;4,7;-428,5;512;
2019 12 10 15:13:01:663;7;1;0;1;1;0;1;1;1;0;0;0;0;13,6;4,1;15,7;19,8;1784,9;510,9;0;0;0;-6,8;-2;15,3;7,5;-804,8;508,5;0;0;0;9,6;2,9;15,5;16,7;1248,4;509,3;0;0;0;14,4;4,4;15,6;19,2;1723,3;508,8;0;0;0;-3,8;-1,1;15,8;4,7;-434,9;512,2;
2019 12 10 15:13:01:683;7;1;0;1;1;0;1;1;1;0;0;0;0;13,1;4;15,8;19,8;1551,7;510,4;0;0;0;-8;-2,2;15,7;7,5;-859,2;509,2;0;0;0;10,9;3,2;15,5;16,7;1369,1;509,7;0;0;0;14,6;4,4;15,4;19,2;1674,5;509,3;0;0;0;-3,6;-0,9;15,9;4,7;-431,1;512,1;
2019 12 10 15:13:01:703;7;1;0;1;1;0;1;1;1;0;0;0;0;13,9;3,9;15,6;19,8;1703,7;510,5;0;0;0;-5,6;-1,5;15,6;7,5;-659,1;508,6;0;0;0;10,7;3,1;15,6;16,7;1371,6;508,9;0;0;0;14,8;4,2;15,4;19,2;1771,2;510,1;0;0;0;-3,6;-1;15,7;4,7;-404,7;511,7;
