sep=;



Timestamp;Logging:Logging.WindSpeed;Logging:Logging.YawLeft;Logging:Logging.YawRight;Logging:Logging.Move;Logging:Logging.YawBrakeReleased;Logging:Logging.HydPumpRunning;Logging:Logging.MotorBrakeReleased;Logging:Logging.YawBrakeRelease;Logging:Logging.MotorBrakesRelease;Logging:Logging.StatusID;Logging:Logging.AxisData[0].ErrorNumber;Logging:Logging.AxisData[0].ErrorNumberCoupling;Logging:Logging.AxisData[0].ErrorNumberTension;Logging:Logging.AxisData[0].ActualTorque;Logging:Logging.AxisData[0].ActualAxisCurrent;Logging:Logging.AxisData[0].ActualAxisVelocity;Logging:Logging.AxisData[0].ContTotalPowerServo;Logging:Logging.AxisData[0].OutputPowerServo;Logging:Logging.AxisData[0].UDCBusAct;Logging:Logging.AxisData[1].ErrorNumber;Logging:Logging.AxisData[1].ErrorNumberCoupling;Logging:Logging.AxisData[1].ErrorNumberTension;Logging:Logging.AxisData[1].ActualTorque;Logging:Logging.AxisData[1].ActualAxisCurrent;Logging:Logging.AxisData[1].ActualAxisVelocity;Logging:Logging.AxisData[1].ContTotalPowerServo;Logging:Logging.AxisData[1].OutputPowerServo;Logging:Logging.AxisData[1].UDCBusAct;Logging:Logging.AxisData[2].ErrorNumber;Logging:Logging.AxisData[2].ErrorNumberCoupling;Logging:Logging.AxisData[2].ErrorNumberTension;Logging:Logging.AxisData[2].ActualTorque;Logging:Logging.AxisData[2].ActualAxisCurrent;Logging:Logging.AxisData[2].ActualAxisVelocity;Logging:Logging.AxisData[2].ContTotalPowerServo;Logging:Logging.AxisData[2].OutputPowerServo;Logging:Logging.AxisData[2].UDCBusAct;Logging:Logging.AxisData[3].ErrorNumber;Logging:Logging.AxisData[3].ErrorNumberCoupling;Logging:Logging.AxisData[3].ErrorNumberTension;Logging:Logging.AxisData[3].ActualTorque;Logging:Logging.AxisData[3].ActualAxisCurrent;Logging:Logging.AxisData[3].ActualAxisVelocity;Logging:Logging.AxisData[3].ContTotalPowerServo;Logging:Logging.AxisData[3].OutputPowerServo;Logging:Logging.AxisData[3].UDCBusAct;Logging:Logging.AxisData[4].ErrorNumber;Logging:Logging.AxisData[4].ErrorNumberCoupling;Logging:Logging.AxisData[4].ErrorNumberTension;Logging:Logging.AxisData[4].ActualTorque;Logging:Logging.AxisData[4].ActualAxisCurrent;Logging:Logging.AxisData[4].ActualAxisVelocity;Logging:Logging.AxisData[4].ContTotalPowerServo;Logging:Logging.AxisData[4].OutputPowerServo;Logging:Logging.AxisData[4].UDCBusAct;
2019 12 10 16:32:07:693;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,7;-1,4;-0,1;0,6;102,4;521;0;0;0;10,8;3,2;0;0,6;188,2;516,6;0;0;0;-4,5;-1,4;-0;0,6;91,2;516,4;0;0;0;-6,3;-1,9;0;0,6;112,8;516,8;0;0;0;9,5;2,8;-0,1;0,6;138,4;521;
2019 12 10 16:32:07:713;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,8;-1,4;0;0,6;97,1;521,1;0;0;0;10,9;3,2;0;0,6;151,2;516,7;0;0;0;-4,5;-1,3;-0;0,6;99,2;516,6;0;0;0;-6,3;-1,8;0;0,6;99,6;517,1;0;0;0;9,5;2,8;0;0,6;125,8;521;
2019 12 10 16:32:07:733;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,9;-1,4;-0,1;0,6;91,5;521,1;0;0;0;10,9;3,2;0;0,6;134,6;516,7;0;0;0;-4,5;-1,3;0,1;0,6;112,3;516,6;0;0;0;-6,4;-1,8;0;0,6;77,2;516,6;0;0;0;9,5;2,8;-0,2;0,6;149,4;521,1;
2019 12 10 16:32:07:753;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,8;-1,4;0,1;0,6;79,4;521,4;0;0;0;10,9;3,2;-0;0,6;153,4;516,5;0;0;0;-4,6;-1,4;-0,1;0,6;86,8;516,6;0;0;0;-6,2;-1,8;0;0,6;99,8;516,8;0;0;0;9,5;2,8;-0;0,6;107,5;520,8;
2019 12 10 16:32:07:773;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,7;-1,4;0;0,6;114,2;521,1;0;0;0;10,8;3,2;0;0,6;193,2;516,8;0;0;0;-4,5;-1,4;0;0,6;107,1;516,6;0;0;0;-6,3;-1,8;0;0,6;108,4;517,1;0;0;0;9,6;2,8;0;0,6;120,5;520,9;
2019 12 10 16:32:07:793;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,8;-1,4;-0;0,6;102,5;521,3;0;0;0;10,8;3,2;-0;0,6;171,3;516,7;0;0;0;-4,5;-1,4;-0,1;0,6;106,4;516,7;0;0;0;-6,3;-1,8;0;0,6;103,2;517,1;0;0;0;9,5;2,8;0;0,6;134,5;521,1;
2019 12 10 16:32:07:813;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,8;-1,4;0;0,6;102,3;521,4;0;0;0;10,9;3,2;-0;0,6;121,4;516,8;0;0;0;-4,5;-1,4;-0;0,6;102,5;516,7;0;0;0;-6,2;-1,8;-0;0,6;110,6;516,9;0;0;0;9,4;2,8;0;0,6;153,4;521;
2019 12 10 16:32:07:833;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,8;-1,4;-0;0,6;102;521,1;0;0;0;10,9;3,2;-0,1;0,6;156;516,7;0;0;0;-4,6;-1,3;0;0,6;91;516,7;0;0;0;-6,2;-1,8;-0;0,6;122,4;516,9;0;0;0;9,5;2,8;0;0,6;124,9;521;
2019 12 10 16:32:07:853;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,8;-1,4;0;0,6;109,2;521,2;0;0;0;10,8;3,2;0,1;0,6;137,5;516,8;0;0;0;-4,6;-1,4;-0;0,6;98,5;516,7;0;0;0;-6,1;-1,9;-0;0,6;131,4;516,9;0;0;0;9,3;2,7;-0,1;0,6;140,7;520,9;
2019 12 10 16:32:07:873;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,9;-1,4;0;0,6;107,2;521,1;0;0;0;10,9;3,2;0;0,6;150,5;516,7;0;0;0;-4,6;-1,3;0;0,6;96,4;516,8;0;0;0;-6,1;-1,8;0;0,6;114;517,2;0;0;0;9,5;2,8;0;0,6;138;521,1;
2019 12 10 16:32:07:893;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,9;-1,4;-0;0,6;120,6;521,2;0;0;0;10,8;3,2;-0;0,6;172,5;516,7;0;0;0;-4,6;-1,3;0;0,6;100,1;516,4;0;0;0;-6,2;-1,8;0;0,6;103,6;516,8;0;0;0;9,5;2,8;0,1;0,6;148,1;520,8;
2019 12 10 16:32:07:913;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,9;-1,5;0;0,6;112,5;521,2;0;0;0;10,9;3,2;0,1;0,6;154,8;516,6;0;0;0;-4,6;-1,3;0;0,6;94,2;516,6;0;0;0;-6,3;-1,8;0;0,6;94,4;516,9;0;0;0;9,4;2,7;-0;0,6;134;521;
2019 12 10 16:32:07:933;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,9;-1,4;0;0,6;104,5;521,5;0;0;0;10,9;3,2;0;0,6;158,1;517;0;0;0;-4,6;-1,4;0;0,6;97,6;516,8;0;0;0;-6,1;-1,8;0;0,6;118,8;517,1;0;0;0;9,3;2,7;-0;0,6;133,6;521,2;
2019 12 10 16:32:07:953;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,9;-1,4;-0;0,6;99,3;521,2;0;0;0;10,8;3,2;0;0,6;143,6;516,9;0;0;0;-4,6;-1,3;0;0,6;84;516,7;0;0;0;-6,1;-1,8;0;0,6;91,5;516,8;0;0;0;9,3;2,7;-0;0,6;153,5;521,2;
2019 12 10 16:32:07:973;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,9;-1,4;0;0,6;105;521,2;0;0;0;10,9;3,2;0;0,6;175,3;516,7;0;0;0;-4,6;-1,3;0,1;0,6;102,7;516,5;0;0;0;-6,2;-1,8;0;0,6;100,1;516,9;0;0;0;9,3;2,7;0;0,6;139,8;521;
2019 12 10 16:32:07:993;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,9;-1,4;0;0,6;98,6;521,1;0;0;0;10,9;3,2;-0;0,6;135,9;516,7;0;0;0;-4,6;-1,4;0;0,6;96,5;516,5;0;0;0;-6,1;-1,8;0;0,6;124,8;516,9;0;0;0;9,4;2,7;0;0,6;121,1;521;
2019 12 10 16:32:08:013;3;0;1;1;1;0;1;1;1;0;0;0;0;-4,9;-1,4;0;0,6;101,9;521,1;0;0;0;10,9;3,1;-0;0,6;158,7;516,5;0;0;0;-4,5;-1,3;0;0,6;99;516,5;0;0;0;-6;-1,8;0;0,6;109,8;516,8;0;0;0;9,3;2,8;0;0,6;107,1;521,3;
2019 12 10 16:32:08:033;3;0;1;1;1;0;1;1;1;0;0;0;0;-5;-1,5;-0;0,6;101;521,1;0;0;0;11;3,2;0;0,6;113,2;516,7;0;0;0;-4,6;-1,3;0;0,6;97,3;516,8;0;0;0;-6,1;-1,8;0;0,6;76,2;517,1;0;0;0;9,3;2,7;0;0,6;121,9;521;
2019 12 10 16:32:08:053;3;0;1;1;1;0;1;1;1;0;0;0;0;-5;-1,5;-0;0,6;100,1;521,5;0;0;0;10,9;3,2;-0,1;0,6;118,5;516,7;0;0;0;-4,6;-1,3;0;0,6;100,5;516,5;0;0;0;-6;-1,8;0;0,6;110,1;516,7;0;0;0;9,3;2,8;0;0,6;151,1;521,2;
2019 12 10 16:32:08:073;3;0;1;1;1;0;1;1;1;0;0;0;0;-5;-1,4;0;0,6;107,2;521,6;0;0;0;10,9;3,2;0;0,6;207,7;516,9;0;0;0;-4,6;-1,3;-0;0,6;105,6;517,3;0;0;0;-6;-1,8;-0;0,6;107,6;517,3;0;0;0;9,3;2,7;0,1;0,6;151,2;521,3;
2019 12 10 16:32:08:093;3;0;1;1;1;0;1;1;1;0;0;0;0;-5;-1,5;0,1;0,6;93,6;521,1;0;0;0;10,9;3,2;-0;0,6;173,3;517;0;0;0;-4,5;-1,3;-0;0,6;102,8;517,1;0;0;0;-6,1;-1,8;0;0,6;109,6;517,1;0;0;0;9,4;2,8;0;0,6;118,1;521,1;
2019 12 10 16:32:08:113;3;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;0;0,6;92,3;521,1;0;0;0;10,9;3,2;0;0,6;175,4;516,6;0;0;0;-4,6;-1,3;0;0,6;76,5;516,5;0;0;0;-6,1;-1,8;0;0,6;117,6;516,6;0;0;0;9,2;2,8;0;0,6;133,3;520,9;
2019 12 10 16:32:08:133;3;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;0;0,6;115,8;521,2;0;0;0;10,9;3,2;-0;0,6;193,4;517,1;0;0;0;-4,6;-1,3;-0;0,6;90,3;516,7;0;0;0;-5,9;-1,8;-0;0,6;101,4;517;0;0;0;9,3;2,7;-0,1;0,6;121,1;521,1;
2019 12 10 16:32:08:153;4;0;1;1;1;0;1;1;1;0;0;0;0;-5;-1,4;0,2;0,6;102,1;520,9;0;0;0;10,9;3,2;0;0,6;146,8;516,7;0;0;0;-4,6;-1,4;0;0,6;85,9;516,5;0;0;0;-6;-1,7;0;0,6;99,1;516,8;0;0;0;9,2;2,7;0;0,6;164,7;520,9;
2019 12 10 16:32:08:173;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;0;0,6;97,7;521,2;0;0;0;11;3,2;0,1;0,6;132,3;517;0;0;0;-4,7;-1,3;0;0,6;79,9;516,9;0;0;0;-6;-1,8;0;0,6;97,4;517;0;0;0;9,3;2,7;0;0,6;107,4;520,8;
2019 12 10 16:32:08:193;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;0;0,6;85,8;521;0;0;0;10,9;3,2;-0;0,6;118,3;517;0;0;0;-4,5;-1,3;0;0,6;97,7;516,9;0;0;0;-6;-1,8;0;0,6;106;517,1;0;0;0;9,3;2,7;-0;0,6;151,3;521,2;
2019 12 10 16:32:08:213;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;-0;0,6;109,3;521,3;0;0;0;10,9;3,1;-0,2;0,6;170,4;516,8;0;0;0;-4,6;-1,3;0;0,6;82,7;516,7;0;0;0;-5,9;-1,8;0;0,6;102,4;517;0;0;0;9,2;2,7;-0;0,6;94,7;521;
2019 12 10 16:32:08:233;4;0;1;1;1;0;1;1;1;0;0;0;0;-5;-1,6;-0;0,6;114,3;521,3;0;0;0;10,9;3,2;-0;0,6;159,6;517,1;0;0;0;-4,6;-1,3;0;0,6;92,9;516,9;0;0;0;-6,1;-1,7;0,2;0,6;94,5;517,1;0;0;0;9,2;2,7;0;0,6;152,9;521,1;
2019 12 10 16:32:08:253;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;0,1;0,6;112,5;521;0;0;0;10,9;3,2;0;0,6;157;517;0;0;0;-4,5;-1,3;0;0,6;106,7;516,8;0;0;0;-5,9;-1,8;0;0,6;110;516,9;0;0;0;9,2;2,7;0;0,6;135,3;520,9;
2019 12 10 16:32:08:273;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;0;0,6;104,3;521,2;0;0;0;10,9;3,2;0;0,6;179,9;516,8;0;0;0;-4,6;-1,3;0;0,6;95,3;516,6;0;0;0;-5,9;-1,7;0,1;0,6;116;516,9;0;0;0;9,3;2,7;0;0,6;130,5;521,4;
2019 12 10 16:32:08:293;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;-0;0,6;103;521;0;0;0;10,9;3,3;0,1;0,6;157,6;516,7;0;0;0;-4,7;-1,3;0;0,6;99,9;516,5;0;0;0;-6;-1,7;0;0,6;96;516,7;0;0;0;9,1;2,7;0;0,6;166,1;520,8;
2019 12 10 16:32:08:313;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;-0;0,6;108,4;521;0;0;0;11;3,2;0;0,6;138,8;516,8;0;0;0;-4,7;-1,4;-0;0,6;85,8;516,8;0;0;0;-6;-1,7;0;0,6;93,1;517,1;0;0;0;9,2;2,7;0;0,6;130,4;520,8;
2019 12 10 16:32:08:333;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,5;0;0,6;102,1;521;0;0;0;10,9;3,2;0;0,6;154;516,7;0;0;0;-4,6;-1,4;-0;0,6;99,6;516,7;0;0;0;-5,9;-1,7;0,2;0,6;108,4;517;0;0;0;9,2;2,7;0;0,6;123,1;520,9;
2019 12 10 16:32:08:353;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;0;0,6;101,1;521,3;0;0;0;10,9;3,2;0;0,6;190,1;516,8;0;0;0;-4,5;-1,3;0;0,6;113;516,7;0;0;0;-5,9;-1,7;0;0,6;108,4;517;0;0;0;9,1;2,7;0;0,6;109,1;521;
2019 12 10 16:32:08:373;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,5;0;0,6;99,7;521,4;0;0;0;11;3,2;0;0,6;154,2;516,7;0;0;0;-4,6;-1,3;-0;0,6;93,6;516,8;0;0;0;-5,9;-1,8;0;0,6;127,5;517;0;0;0;9,1;2,6;-0;0,6;150,5;521,4;
2019 12 10 16:32:08:393;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;0;0,6;99,4;521,3;0;0;0;11;3,2;-0;0,6;175,2;517;0;0;0;-4,6;-1,3;0,2;0,6;99,4;517;0;0;0;-5,9;-1,7;0;0,6;119,6;517,1;0;0;0;9,2;2,7;0;0,6;134,4;521,1;
2019 12 10 16:32:08:413;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,1;-1,5;-0;0,6;104,1;521,4;0;0;0;11;3,2;0;0,6;161;517;0;0;0;-4,7;-1,3;-0;0,6;90,6;516,8;0;0;0;-5,8;-1,7;0;0,6;118;516,9;0;0;0;9,2;2,7;0;0,6;133,4;521,3;
2019 12 10 16:32:08:433;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,5;0;0,6;108,3;521,1;0;0;0;10,9;3,2;0;0,6;159,4;516,8;0;0;0;-4,5;-1,3;0;0,6;106,5;516,7;0;0;0;-5,8;-1,8;-0,2;0,6;128,8;517;0;0;0;9,1;2,6;-0,1;0,6;163,2;521,1;
2019 12 10 16:32:08:453;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,5;0;0,6;112,9;521,1;0;0;0;10,9;3,2;-0;0,6;162;516,7;0;0;0;-4,7;-1,3;-0;0,6;87,4;516,9;0;0;0;-5,8;-1,7;-0;0,6;110,2;516,9;0;0;0;9,2;2,6;0;0,6;143,6;521,3;
2019 12 10 16:32:08:473;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,5;0;0,6;95,9;521,2;0;0;0;10,9;3,2;0;0,6;193,4;516,9;0;0;0;-4,6;-1,3;0;0,6;111,1;516,6;0;0;0;-5,8;-1,7;0;0,6;120,5;516,9;0;0;0;9,1;2,6;-0;0,6;132,8;521;
2019 12 10 16:32:08:493;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,5;0;0,6;107,2;521,2;0;0;0;10,9;3,2;0;0,6;124,7;516,8;0;0;0;-4,7;-1,4;0;0,6;106,4;516,5;0;0;0;-5,8;-1,7;-0;0,6;106;516,9;0;0;0;9;2,7;0;0,6;134,4;521,1;
2019 12 10 16:32:08:513;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,6;0;0,6;98,2;521,4;0;0;0;10,9;3,2;0;0,6;189,9;516,7;0;0;0;-4,7;-1,4;-0;0,6;66;516,5;0;0;0;-5,8;-1,7;0;0,6;97,4;516,9;0;0;0;9,1;2,7;-0;0,6;118,9;520,9;
2019 12 10 16:32:08:533;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,5;-0;0,6;108,1;521;0;0;0;11;3,2;0;0,6;139,7;516,8;0;0;0;-4,7;-1,4;-0,1;0,6;95,6;516,7;0;0;0;-5,8;-1,7;-0;0,6;108,7;516,9;0;0;0;9,1;2,6;-0,1;0,6;120,4;520,7;
2019 12 10 16:32:08:553;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,6;0;0,6;106,7;521,3;0;0;0;11;3,2;0;0,6;192,2;517,1;0;0;0;-4,5;-1,3;0;0,6;114,6;517;0;0;0;-5,9;-1,7;0;0,6;116,7;517,2;0;0;0;9,1;2,7;0;0,6;149,7;521,2;
2019 12 10 16:32:08:573;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,2;-1,5;0,1;0,6;97,2;521;0;0;0;10,9;3,2;0;0,6;165,5;516,8;0;0;0;-4,7;-1,4;0;0,6;109,3;516,7;0;0;0;-5,8;-1,7;0;0,6;109,2;517,1;0;0;0;9,2;2,7;0;0,6;100,5;520,9;
2019 12 10 16:32:08:593;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,3;-1,5;0;0,6;104,3;521;0;0;0;11;3,2;-0;0,6;140,9;516,6;0;0;0;-4,6;-1,4;0;0,6;104,4;516,6;0;0;0;-5,8;-1,7;0;0,6;116,2;516,8;0;0;0;9;2,7;0;0,6;139,4;521;
2019 12 10 16:32:08:613;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,3;-1,5;0;0,6;98,6;521,5;0;0;0;11;3,2;-0,1;0,6;125,6;516,8;0;0;0;-4,6;-1,3;-0,1;0,6;100,3;516,6;0;0;0;-5,8;-1,7;0;0,6;116,7;516,5;0;0;0;9,1;2,7;0,1;0,6;134;520,9;
2019 12 10 16:32:08:633;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,3;-1,5;0;0,6;104,8;521;0;0;0;10,9;3,2;-0;0,6;177,2;516,7;0;0;0;-4,6;-1,3;0;0,6;102,8;516,6;0;0;0;-5,8;-1,7;-0;0,6;114,6;516,8;0;0;0;9;2,7;-0;0,6;150,4;521;
2019 12 10 16:32:08:653;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,3;-1,5;0;0,6;102,6;520,9;0;0;0;11;3,2;0,1;0,6;151,8;516,6;0;0;0;-4,6;-1,3;0;0,6;100,6;516,3;0;0;0;-5,8;-1,7;0;0,6;96,1;516,7;0;0;0;9,1;2,6;0;0,6;105,3;520,9;
2019 12 10 16:32:08:673;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,4;-1,5;0;0,6;101,9;521,1;0;0;0;11,1;3,2;0;0,6;135,9;516,6;0;0;0;-4,4;-1,4;0;0,6;108,6;516,6;0;0;0;-5,8;-1,7;0;0,6;108,9;516,6;0;0;0;9,1;2,7;-0;0,6;132,6;520,7;
2019 12 10 16:32:08:693;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,3;-1,6;-0,1;0,6;106,6;521,1;0;0;0;10,9;3,2;0;0,6;174,3;516,7;0;0;0;-4,5;-1,3;0;0,6;102,1;516,8;0;0;0;-5,7;-1,7;0;0,6;127,3;517;0;0;0;9,1;2,7;0;0,6;119,6;520,8;
2019 12 10 16:32:08:713;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,3;-1,5;0;0,6;104,7;521,2;0;0;0;11;3,3;0;0,6;158,1;516,8;0;0;0;-4,6;-1,3;0;0,6;111,7;516,7;0;0;0;-5,8;-1,7;-0;0,6;84,1;516,8;0;0;0;9,1;2,7;-0;0,6;131,7;521,1;
2019 12 10 16:32:08:733;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,3;-1,6;0,1;0,6;102,8;521;0;0;0;11;3,2;0;0,6;175,3;516,6;0;0;0;-4,6;-1,3;0;0,6;112,6;516,3;0;0;0;-5,8;-1,7;-0;0,6;118,4;516,7;0;0;0;9;2,7;0;0,6;164,7;520,9;
2019 12 10 16:32:08:753;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,4;-1,6;-0,1;0,6;84,6;521,1;0;0;0;10,9;3,2;-0;0,6;136,6;516,4;0;0;0;-4,7;-1,4;0;0,6;93,8;516,3;0;0;0;-5,9;-1,7;0;0,6;108,4;516,6;0;0;0;9;2,6;0;0,6;119,7;521;
2019 12 10 16:32:08:773;4;0;1;1;1;0;1;1;1;0;0;0;0;-5,6;-1,7;0;0,6;114,9;521,1;0;0;0;10,8;3,2;0,1;0,6;135,3;516,5;0;0;0;-4,9;-1,4;0;0,6;98,1;516,6;0;0;0;-6,1;-1,8;-0;0,6;100;516,7;0;0;0;8,6;2,6;0;0,6;145,3;521;
2019 12 10 16:32:08:793;4;0;1;1;1;0;1;1;1;0;0;0;0;-6,1;-1,7;0;0,6;105,9;520,9;0;0;0;10,1;3;0;0,6;146,7;516,1;0;0;0;-5,4;-1,5;0,1;0,6;105,4;516,3;0;0;0;-6,6;-1,9;0;0,6;112,3;516,5;0;0;0;8,4;2,4;0;0,6;121,7;520,8;
2019 12 10 16:32:08:813;4;0;1;1;1;0;1;1;1;0;0;0;0;-6,8;-2;-0,1;0,6;108,6;521;0;0;0;9,4;2,8;0;0,6;133,6;516,7;0;0;0;-6,2;-1,8;-0;0,6;98,4;516,8;0;0;0;-7,3;-2,1;-0;0,6;131,9;517,1;0;0;0;7,6;2,2;0;0,6;132,3;521,1;
2019 12 10 16:32:08:833;4;0;1;1;1;0;1;1;1;0;0;0;0;-7,9;-2,4;0;0,6;130,6;520,9;0;0;0;8,3;2,5;0;0,6;120,7;516,4;0;0;0;-6,9;-2;-0;0,6;98,4;516,3;0;0;0;-8,5;-2,5;-0;0,6;133,1;516,5;0;0;0;7;2;0;0,6;124,8;520,6;
2019 12 10 16:32:08:853;4;0;1;1;1;0;1;1;1;0;0;0;0;-9,3;-2,7;0;0,6;124,8;520,9;0;0;0;6,7;2;0;0,6;127,4;516,5;0;0;0;-7,4;-2,2;-0,2;0,6;162,6;516,5;0;0;0;-8,8;-2,6;0;0,6;114,1;516,4;0;0;0;6,8;2;-0;0,6;116,2;520,6;
2019 12 10 16:32:08:873;4;0;1;1;1;0;1;1;1;0;0;0;0;-9,9;-2,9;-0,2;0,6;165,5;520,9;0;0;0;5,1;1,5;-0,1;0,6;98,7;516,5;0;0;0;-7,7;-2,2;-0,3;0,6;128,4;516,3;0;0;0;-8,5;-2,5;-0,3;0,6;133,3;516,6;0;0;0;6,6;2;-0,2;0,6;118,4;520,6;
2019 12 10 16:32:08:893;4;0;1;1;1;0;1;1;1;0;0;0;0;-9,7;-2,8;-0,3;0,6;167,4;520,8;0;0;0;4,8;1,4;-0,2;0,6;93,6;516,4;0;0;0;-7,6;-2,2;-0,2;0,6;135,5;516,4;0;0;0;-8;-2,3;-0,3;0,6;137,3;516,6;0;0;0;6,3;1,8;-0,3;0,6;109,1;520,5;
2019 12 10 16:32:08:913;4;0;1;1;1;0;1;1;1;0;0;0;0;-9,6;-2,7;-0,3;0,6;153,3;520,6;0;0;0;5;1,5;-0,5;0,6;72,2;516,5;0;0;0;-7,7;-2,2;-0,4;0,6;147,7;516,3;0;0;0;-7,9;-2,3;-0,4;0,6;165,9;516,4;0;0;0;5,9;1,7;-0,4;0,6;74,6;520,7;
2019 12 10 16:32:08:933;4;0;1;1;1;0;1;1;1;0;0;0;0;-9,6;-2,8;-0,4;0,6;139,3;520,8;0;0;0;5;1,5;-0,5;0,6;88,9;516,4;0;0;0;-7,9;-2,2;-0,4;0,6;164;516,5;0;0;0;-8,1;-2,4;-0,4;0,6;149,6;516,5;0;0;0;5,7;1,6;-0,3;0,6;87,9;520,6;
2019 12 10 16:32:08:953;4;0;1;1;1;0;1;1;1;0;0;0;0;-9,6;-2,8;-0,4;0,6;195,7;520,8;0;0;0;5,4;1,6;-0,6;0,6;71,6;516,3;0;0;0;-8;-2,3;-0,4;0,6;157,6;516,2;0;0;0;-8,6;-2,5;-0,5;0,6;151,1;516,4;0;0;0;5,5;1,7;-0,5;0,6;73,2;520,7;
2019 12 10 16:32:08:973;4;0;1;1;1;0;1;1;1;0;0;0;0;-10;-3;-0,6;0,6;200,9;520,9;0;0;0;5,4;1,6;-0,6;0,6;62,9;516,2;0;0;0;-8,1;-2,4;-0,6;0,6;186,2;516,2;0;0;0;-8,8;-2,6;-0,6;0,6;163,8;516,4;0;0;0;5,4;1,6;-0,5;0,6;83,5;520,6;
2019 12 10 16:32:08:993;4;0;1;1;1;0;1;1;1;0;0;0;0;-10,1;-3;-0,7;0,6;212,2;520,6;0;0;0;5,2;1,6;-0,6;0,6;79,9;516;0;0;0;-8,3;-2,4;-0,7;0,6;181,4;516;0;0;0;-8,8;-2,6;-0,6;0,6;192,5;516,4;0;0;0;5,6;1,6;-0,7;0,6;67,4;520,6;
2019 12 10 16:32:09:013;4;0;1;1;1;0;1;1;1;0;0;0;0;-10,3;-3;-0,7;0,6;217,7;520,6;0;0;0;5,2;1,5;-0,7;0,6;83,7;516,1;0;0;0;-8,5;-2,5;-0,7;0,6;205,5;516;0;0;0;-8,9;-2,6;-0,6;0,6;172,1;516,5;0;0;0;5,7;1,7;-0,8;0,6;73,7;520,7;
2019 12 10 16:32:09:033;4;0;1;1;1;0;1;1;1;0;0;0;0;-10,5;-3,1;-0,9;0,6;210,9;520,6;0;0;0;4,7;1,4;-0,9;0,6;77,8;516;0;0;0;-8,6;-2,5;-0,9;0,6;171,8;515,8;0;0;0;-8,9;-2,6;-0,8;0,6;193,8;516,2;0;0;0;5,7;1,6;-0,9;0,6;44,8;520,3;
2019 12 10 16:32:09:053;4;0;1;1;1;0;1;1;1;0;0;0;0;-10,5;-3,1;-0,9;0,6;226,2;520,5;0;0;0;4,6;1,4;-0,8;0,6;64,9;516,2;0;0;0;-8,6;-2,5;-0,9;0,6;204;516;0;0;0;-9;-2,6;-0,9;0,6;183,7;516,1;0;0;0;5,6;1,6;-0,9;0,6;59,7;520,4;
