sep=;



Timestamp;Logging:Logging.WindSpeed;Logging:Logging.YawLeft;Logging:Logging.YawRight;Logging:Logging.Move;Logging:Logging.YawBrakeReleased;Logging:Logging.HydPumpRunning;Logging:Logging.MotorBrakeReleased;Logging:Logging.YawBrakeRelease;Logging:Logging.MotorBrakesRelease;Logging:Logging.StatusID;Logging:Logging.AxisData[0].ErrorNumber;Logging:Logging.AxisData[0].ErrorNumberCoupling;Logging:Logging.AxisData[0].ErrorNumberTension;Logging:Logging.AxisData[0].ActualTorque;Logging:Logging.AxisData[0].ActualAxisCurrent;Logging:Logging.AxisData[0].ActualAxisVelocity;Logging:Logging.AxisData[0].ContTotalPowerServo;Logging:Logging.AxisData[0].OutputPowerServo;Logging:Logging.AxisData[0].UDCBusAct;Logging:Logging.AxisData[1].ErrorNumber;Logging:Logging.AxisData[1].ErrorNumberCoupling;Logging:Logging.AxisData[1].ErrorNumberTension;Logging:Logging.AxisData[1].ActualTorque;Logging:Logging.AxisData[1].ActualAxisCurrent;Logging:Logging.AxisData[1].ActualAxisVelocity;Logging:Logging.AxisData[1].ContTotalPowerServo;Logging:Logging.AxisData[1].OutputPowerServo;Logging:Logging.AxisData[1].UDCBusAct;Logging:Logging.AxisData[2].ErrorNumber;Logging:Logging.AxisData[2].ErrorNumberCoupling;Logging:Logging.AxisData[2].ErrorNumberTension;Logging:Logging.AxisData[2].ActualTorque;Logging:Logging.AxisData[2].ActualAxisCurrent;Logging:Logging.AxisData[2].ActualAxisVelocity;Logging:Logging.AxisData[2].ContTotalPowerServo;Logging:Logging.AxisData[2].OutputPowerServo;Logging:Logging.AxisData[2].UDCBusAct;Logging:Logging.AxisData[3].ErrorNumber;Logging:Logging.AxisData[3].ErrorNumberCoupling;Logging:Logging.AxisData[3].ErrorNumberTension;Logging:Logging.AxisData[3].ActualTorque;Logging:Logging.AxisData[3].ActualAxisCurrent;Logging:Logging.AxisData[3].ActualAxisVelocity;Logging:Logging.AxisData[3].ContTotalPowerServo;Logging:Logging.AxisData[3].OutputPowerServo;Logging:Logging.AxisData[3].UDCBusAct;Logging:Logging.AxisData[4].ErrorNumber;Logging:Logging.AxisData[4].ErrorNumberCoupling;Logging:Logging.AxisData[4].ErrorNumberTension;Logging:Logging.AxisData[4].ActualTorque;Logging:Logging.AxisData[4].ActualAxisCurrent;Logging:Logging.AxisData[4].ActualAxisVelocity;Logging:Logging.AxisData[4].ContTotalPowerServo;Logging:Logging.AxisData[4].OutputPowerServo;Logging:Logging.AxisData[4].UDCBusAct;
2019 12 10 14:30:43:814;3;0;1;0;0;0;0;0;0;0;0;0;0;20,2;5,9;-0;0,7;260,9;518;0;0;0;9,2;2,7;0;0,3;118,5;514;0;0;0;-27,9;-8,1;-0;0,9;424,7;512,6;0;0;0;-14,3;-4,2;-0;0,3;223,7;513,7;0;0;0;35,7;10,4;0,1;1,1;763;517,8;
2019 12 10 14:30:43:834;3;0;1;0;0;0;0;0;0;0;0;0;0;20,1;5,9;0;0,7;305,3;517,9;0;0;0;9,2;2,7;0;0,3;116,4;513,9;0;0;0;-27,7;-8,1;0;0,9;522,9;512,5;0;0;0;-14,4;-4,2;-0;0,3;153,4;513,9;0;0;0;35,7;10,4;0;1,1;734,8;517,6;
2019 12 10 14:30:43:854;3;0;1;0;0;0;0;0;0;0;0;0;0;20,1;5,9;-0;0,7;300,4;518;0;0;0;9,1;2,7;-0;0,3;147,7;513,8;0;0;0;-27,7;-8,2;0;0,9;477,7;512,5;0;0;0;-14,3;-4,1;0;0,3;206;513,7;0;0;0;35,6;10,5;-0;1,1;764,8;517,6;
2019 12 10 14:30:43:874;3;0;1;0;0;0;0;0;0;0;0;0;0;20;5,9;0;0,7;263,5;517,8;0;0;0;9,2;2,7;-0;0,3;131,7;513,8;0;0;0;-27,9;-8,2;0;0,9;414,5;512,4;0;0;0;-14,4;-4,2;0;0,3;192,6;513,9;0;0;0;35,6;10,5;0;1,1;655,2;517,4;
2019 12 10 14:30:43:894;3;0;1;0;0;0;0;0;0;0;0;0;0;20;5,8;0;0,7;294,7;518,1;0;0;0;9,1;2,7;-0;0,3;135,9;513,8;0;0;0;-27,6;-8,1;0;0,9;564,6;512,5;0;0;0;-14,3;-4,2;-0;0,3;220,2;513,8;0;0;0;35,7;10,5;0;1,1;819,7;517,4;
2019 12 10 14:30:43:914;3;0;1;0;0;0;0;0;0;0;0;0;0;19,9;5,9;0,1;0,7;268,3;517,7;0;0;0;9,2;2,7;0,1;0,3;149,1;513,7;0;0;0;-27,8;-8,1;0;0,9;475,9;512;0;0;0;-14,3;-4,2;0;0,3;196,1;513,7;0;0;0;35,8;10,5;0;1,1;644,8;517,3;
2019 12 10 14:30:43:934;3;0;1;0;0;0;0;0;0;0;0;0;0;20;5,8;-0,1;0,7;296,7;517,6;0;0;0;9,2;2,7;0;0,3;137,7;513,5;0;0;0;-27,7;-8,1;0;0,9;478,9;512,1;0;0;0;-14,4;-4,3;0;0,3;175,1;513,4;0;0;0;35,7;10,4;0;1,1;634,4;517,3;
2019 12 10 14:30:43:954;3;0;1;0;0;0;0;0;0;0;0;0;0;19,9;5,9;-0,1;0,7;264,5;517,7;0;0;0;9,2;2,7;0;0,3;105,3;513,4;0;0;0;-27,7;-8,1;-0,1;0,9;514,7;512;0;0;0;-14,3;-4,2;0;0,3;225,5;513,6;0;0;0;35,7;10,5;0;1,1;634,9;517,6;
2019 12 10 14:30:43:974;3;0;1;0;0;0;0;0;0;0;0;0;0;19,9;5,8;0;0,7;281,8;517,7;0;0;0;9,2;2,7;0;0,3;136,6;513,5;0;0;0;-27,8;-8,2;0;0,9;464;512;0;0;0;-14,5;-4,2;0,1;0,3;176,1;513,4;0;0;0;35,7;10,4;-0;1,1;632,6;517,4;
2019 12 10 14:30:43:994;3;0;1;0;0;0;0;0;0;0;0;0;0;19,9;5,8;-0;0,7;289,1;517,8;0;0;0;9,2;2,7;0;0,3;136,7;513,9;0;0;0;-27,7;-8,2;-0;0,9;470,6;512,3;0;0;0;-14,2;-4,3;-0;0,3;225,3;513,9;0;0;0;35,8;10,5;0;1,1;690,3;517,8;
2019 12 10 14:30:44:014;3;0;1;0;0;0;0;0;0;0;0;0;0;19,8;5,8;0;0,7;300,7;518,2;0;0;0;9,2;2,7;0;0,3;135,6;513,8;0;0;0;-27,7;-8,1;0;0,9;418,8;512,7;0;0;0;-14,3;-4,2;-0;0,3;223,4;514;0;0;0;35,8;10,4;-0;1,1;638,2;517,7;
2019 12 10 14:30:44:034;3;0;1;0;0;0;0;0;0;0;0;0;0;19,8;5,8;0;0,7;322,6;518,2;0;0;0;9,1;2,7;-0;0,3;150,6;514,2;0;0;0;-27,7;-8,1;-0;0,9;516,3;512,5;0;0;0;-14,4;-4,2;-0;0,3;196,8;514,2;0;0;0;35,6;10,5;0;1,1;702,2;518;
2019 12 10 14:30:44:054;3;0;1;0;0;0;0;0;0;0;0;0;0;19,7;5,7;-0,1;0,7;321,2;518,4;0;0;0;9;2,7;-0,1;0,3;148,7;514,2;0;0;0;-27,7;-8,1;-0,1;0,9;423,5;512,5;0;0;0;-14,4;-4,2;0;0,3;197,3;514,3;0;0;0;35,7;10,5;0,1;1,1;700,5;518,3;
2019 12 10 14:30:44:074;3;0;1;0;0;0;0;0;0;0;0;0;0;19,7;5,8;0;0,7;287,9;518;0;0;0;9,1;2,7;0;0,3;135,3;513,9;0;0;0;-27,7;-8,1;-0;0,9;413,5;512,4;0;0;0;-14,4;-4,2;0;0,3;226,9;513,9;0;0;0;35,6;10,4;0;1,2;757,3;517,9;
2019 12 10 14:30:44:094;3;0;1;0;0;0;0;0;0;0;0;0;0;19,7;5,8;-0,1;0,7;320,4;518,2;0;0;0;9,2;2,7;0;0,3;131,4;514,2;0;0;0;-27,7;-8,1;0;0,9;426,4;512,1;0;0;0;-14,4;-4,2;0;0,3;179,8;513,9;0;0;0;35,6;10,4;0;1,2;598,6;517,7;
2019 12 10 14:30:44:114;3;0;1;0;0;0;0;0;0;0;0;0;0;19,7;5,8;0,2;0,7;256,9;518,3;0;0;0;9,1;2,7;-0;0,3;150,5;513,9;0;0;0;-27,7;-8,1;0;0,9;464,9;512,5;0;0;0;-14,3;-4,2;0;0,3;223;513,9;0;0;0;35,7;10,5;0,1;1,2;758,2;517,8;
2019 12 10 14:30:44:134;3;0;1;0;0;0;0;0;0;0;0;0;0;19,5;5,7;0;0,7;355,6;518,3;0;0;0;9,1;2,6;0;0,3;123;514,1;0;0;0;-27,6;-8,1;0,1;0,9;417,6;512,6;0;0;0;-14,4;-4,2;0;0,3;169,2;514;0;0;0;35,7;10,5;-0;1,2;644,4;517,9;
2019 12 10 14:30:44:154;3;0;1;0;0;0;0;0;0;0;0;0;0;19,5;5,7;-0,2;0,7;319,1;518;0;0;0;9,3;2,7;0;0,3;104,2;513,9;0;0;0;-27,7;-8,1;0;0,9;378,2;512,3;0;0;0;-14,4;-4,2;0;0,3;176,3;514,1;0;0;0;35,7;10,5;0;1,2;765,5;517,8;
2019 12 10 14:30:44:174;3;0;1;0;0;0;0;0;0;0;0;0;0;19,5;5,8;0;0,7;317,3;518,2;0;0;0;9,2;2,7;-0,1;0,3;124,3;513,9;0;0;0;-27,7;-8,2;-0,1;0,9;509,7;512,1;0;0;0;-14,4;-4,3;0;0,3;203,4;514;0;0;0;35,7;10,5;-0;1,2;704,2;517,8;
2019 12 10 14:30:44:194;3;0;1;0;0;0;0;0;0;0;0;0;0;19,4;5,7;0;0,7;325,6;518,3;0;0;0;9,2;2,7;0;0,3;152,6;514,2;0;0;0;-27,5;-8,1;0,1;0,9;463,4;512,6;0;0;0;-14,5;-4,2;0;0,3;150,1;514,3;0;0;0;35,9;10,4;-0;1,2;688,1;518,1;
2019 12 10 14:30:44:214;3;0;1;0;0;0;0;0;0;0;0;0;0;19,5;5,7;0;0,7;254,5;518,1;0;0;0;9,2;2,7;0;0,3;117,4;513,9;0;0;0;-27,6;-8,1;0,1;0,9;429,5;512,5;0;0;0;-14,4;-4,2;-0;0,3;226;514,3;0;0;0;35,7;10,4;0;1,2;636,1;518;
2019 12 10 14:30:44:234;3;0;1;0;0;0;0;0;0;0;0;0;0;19,6;5,6;0;0,7;247,4;518,3;0;0;0;9,2;2,7;0,1;0,3;132,6;514,1;0;0;0;-27,6;-8,1;0;0,9;429,3;512,3;0;0;0;-14,4;-4,3;-0;0,3;202;514,3;0;0;0;35,7;10,5;-0;1,2;699,9;518,2;
2019 12 10 14:30:44:254;3;0;1;0;0;0;0;0;0;0;0;0;0;19,3;5,7;0,1;0,7;323,6;518,3;0;0;0;9,1;2,7;-0,1;0,3;145,1;514,2;0;0;0;-27,5;-8,1;0;0,9;553;512,4;0;0;0;-14,4;-4,2;0;0,3;219,2;514,2;0;0;0;35,6;10,5;0;1,2;649,6;518,1;
2019 12 10 14:30:44:274;3;0;1;0;0;0;0;0;0;0;0;0;0;19,4;5,7;0;0,7;284,2;518,3;0;0;0;9,2;2,6;-0;0,3;133,5;514,2;0;0;0;-27,7;-8;0;0,9;457,5;512,3;0;0;0;-14,4;-4,2;0;0,3;195;514,3;0;0;0;35,8;10,4;-0;1,2;812,1;518;
2019 12 10 14:30:44:294;3;0;1;0;0;0;0;0;0;0;0;0;0;19,3;5,7;-0,1;0,7;382,5;518,3;0;0;0;9,2;2,7;0;0,3;146,6;514,1;0;0;0;-27,7;-8,1;0;0,9;506;512,4;0;0;0;-14,5;-4,2;0;0,3;196,4;514,3;0;0;0;35,8;10,5;0;1,2;689,6;518,2;
2019 12 10 14:30:44:314;3;0;1;0;0;0;0;0;0;0;0;0;0;19,3;5,7;-0;0,7;241,3;517,9;0;0;0;9,2;2,7;0;0,3;146,7;513,9;0;0;0;-27,6;-8,1;0;0,9;372,7;511,8;0;0;0;-14,5;-4,3;-0;0,3;219,4;514;0;0;0;35,7;10,4;0;1,2;643,3;517,9;
2019 12 10 14:30:44:334;3;0;1;0;0;0;0;0;0;0;0;0;0;19,2;5,6;-0,2;0,7;317,6;517,7;0;0;0;9,1;2,6;0;0,3;125,6;513,5;0;0;0;-27,5;-8,1;-0;0,9;514,7;511,9;0;0;0;-14,4;-4,3;-0;0,3;187,4;513,8;0;0;0;35,7;10,4;-0;1,2;641,1;517,6;
2019 12 10 14:30:44:354;3;0;1;0;0;0;0;0;0;0;0;0;0;19,2;5,7;0,1;0,7;255,8;518;0;0;0;9,2;2,7;0;0,3;134,9;513,8;0;0;0;-27,6;-8,1;-0;0,9;422;512;0;0;0;-14,4;-4,2;-0;0,3;218,6;514,1;0;0;0;35,7;10,5;0;1,2;641,2;517,8;
2019 12 10 14:30:44:374;3;0;1;0;0;0;0;0;0;0;0;0;0;19,3;5,6;-0;0,7;308,6;517,6;0;0;0;9,1;2,6;-0;0,3;151,4;513,5;0;0;0;-27,5;-8,1;-0,1;0,9;545,8;511,6;0;0;0;-14,5;-4,2;0;0,3;195,4;513,7;0;0;0;35,7;10,5;0;1,2;765,7;517,6;
2019 12 10 14:30:44:394;3;0;1;0;0;0;0;0;0;0;0;0;0;19,2;5,6;0;0,7;308,6;518;0;0;0;9,1;2,7;0,1;0,3;147,8;513,8;0;0;0;-27,6;-8,1;0,1;0,9;460,8;511,9;0;0;0;-14,4;-4,2;0;0,3;201,4;514;0;0;0;35,8;10,4;0;1,2;757,6;517,7;
2019 12 10 14:30:44:414;3;0;1;0;0;0;0;0;0;0;0;0;0;19,2;5,6;0;0,7;217,5;518,2;0;0;0;9,2;2,7;0;0,3;134,7;514;0;0;0;-27,4;-8,1;-0,1;0,9;529;512;0;0;0;-14,5;-4,2;0;0,3;201,1;514,3;0;0;0;35,7;10,4;0;1,2;643,8;518,1;
2019 12 10 14:30:44:434;3;0;1;0;0;0;0;0;0;0;0;0;0;19,2;5,6;0;0,7;275,5;517,9;0;0;0;9,2;2,7;0,1;0,3;133,2;513,7;0;0;0;-27,5;-8,1;-0;0,9;457,1;511,9;0;0;0;-14,3;-4,3;-0;0,3;254,2;514,1;0;0;0;35,6;10,5;0,1;1,2;661,7;517,8;
2019 12 10 14:30:44:454;3;0;1;0;0;0;0;0;0;0;0;0;0;19,2;5,6;-0;0,7;248,5;518;0;0;0;9,2;2,7;0;0,3;104;513,9;0;0;0;-27,5;-8;0,1;0,9;459,7;512;0;0;0;-14,4;-4,2;0,1;0,3;204,8;514;0;0;0;35,7;10,5;0;1,2;750,9;517,9;
2019 12 10 14:30:44:474;3;0;1;0;0;0;0;0;0;0;0;0;0;19,1;5,6;0;0,7;278,8;517,7;0;0;0;9,2;2,7;-0;0,3;115,4;513,7;0;0;0;-27,6;-8,1;0;0,9;458,2;511,8;0;0;0;-14,5;-4,2;-0;0,3;177,3;514;0;0;0;35,7;10,5;0;1,2;755,3;517,6;
2019 12 10 14:30:44:494;3;0;1;0;0;0;0;0;0;0;0;0;0;19;5,6;0;0,7;243,9;518,2;0;0;0;9;2,7;0;0,3;150;514;0;0;0;-27,5;-8;0;0,9;319,3;512,2;0;0;0;-14,4;-4,2;0;0,3;202,3;514,2;0;0;0;35,8;10,4;-0;1,2;636,5;518;
2019 12 10 14:30:44:514;3;0;1;0;0;0;0;0;0;0;0;0;0;18,9;5,6;0;0,7;274,7;517,8;0;0;0;9,1;2,7;-0,1;0,3;134,4;513,6;0;0;0;-27,4;-8;0;0,9;463,1;511,8;0;0;0;-14,5;-4,2;0;0,3;202,5;513,6;0;0;0;35,7;10,5;0,1;1,2;706,1;517,6;
2019 12 10 14:30:44:534;3;0;1;0;0;0;0;0;0;0;0;0;0;19;5,6;-0,1;0,7;243,1;518,2;0;0;0;9,1;2,7;0;0,3;150,6;513,8;0;0;0;-27,4;-8,1;0,1;0,9;462,7;511,8;0;0;0;-14,5;-4,3;-0;0,3;200,1;514;0;0;0;35,7;10,5;0;1,2;760,2;517,6;
2019 12 10 14:30:44:554;3;0;1;0;0;0;0;0;0;0;0;0;0;18,9;5,5;-0;0,8;278,6;518;0;0;0;9,1;2,7;0;0,3;140;513,8;0;0;0;-27,4;-8,1;0;0,9;467,2;511,9;0;0;0;-14,5;-4,3;-0;0,3;225,8;514,2;0;0;0;35,8;10,4;-0;1,2;627,1;517,8;
2019 12 10 14:30:44:574;3;0;1;0;0;0;0;0;0;0;0;0;0;18,9;5,5;0;0,8;309,7;518,1;0;0;0;9;2,7;0,2;0,3;138,3;514;0;0;0;-27,5;-8;-0;0,9;362;512,2;0;0;0;-14,6;-4,2;0;0,3;198,2;514,1;0;0;0;35,7;10,5;0;1,2;660,6;517,9;
2019 12 10 14:30:44:594;3;0;1;0;0;0;0;0;0;0;0;0;0;18,8;5,5;-0,1;0,8;302,7;518,1;0;0;0;9,1;2,7;0;0,3;123;513,7;0;0;0;-27,4;-8,1;0;0,9;512,7;512;0;0;0;-14,6;-4,2;-0;0,3;126,9;513,9;0;0;0;35,7;10,5;-0;1,2;766,6;517,7;
2019 12 10 14:30:44:614;3;0;1;0;0;0;0;0;0;0;0;0;0;18,9;5,5;0;0,8;244,8;518,2;0;0;0;9,1;2,7;-0;0,3;152;513,9;0;0;0;-27,5;-8,1;-0;0,9;410,4;512,1;0;0;0;-14,5;-4,2;0;0,3;221,8;514,1;0;0;0;35,7;10,4;0;1,2;766,9;518,1;
2019 12 10 14:30:44:634;3;0;1;0;0;0;0;0;0;0;0;0;0;18,8;5,5;0;0,8;251,4;518;0;0;0;9;2,6;-0;0,3;146,6;514;0;0;0;-27,3;-8;-0;0,9;464,3;512;0;0;0;-14,5;-4,3;-0,1;0,3;219,4;513,9;0;0;0;35,8;10,4;0;1,2;759,8;518;
2019 12 10 14:30:44:654;3;0;1;0;0;0;0;0;0;0;0;0;0;18,7;5,5;0,1;0,8;280,7;518,2;0;0;0;9,2;2,7;0;0,3;105;514;0;0;0;-27,4;-8;0;0,9;509,7;512,2;0;0;0;-14,6;-4,2;0;0,3;172,7;514,2;0;0;0;35,7;10,4;-0,1;1,2;696,8;518;
2019 12 10 14:30:44:674;3;0;1;0;0;0;0;0;0;0;0;0;0;18,7;5,5;-0;0,8;240,5;517,8;0;0;0;9,1;2,7;0,1;0,3;106,1;513,8;0;0;0;-27,5;-8;0;0,9;453,1;511,9;0;0;0;-14,6;-4,2;-0;0,3;157,4;513,8;0;0;0;35,7;10,5;-0,1;1,2;759,9;517,8;
2019 12 10 14:30:44:694;3;0;1;0;0;0;0;0;0;0;0;0;0;18,7;5,5;0;0,8;330,4;517,8;0;0;0;9,1;2,7;-0;0,3;136,7;513,8;0;0;0;-27,4;-8;0;0,9;451,8;512,1;0;0;0;-14,6;-4,2;0;0,3;222,6;513,9;0;0;0;35,8;10,5;-0;1,2;683,7;517,7;
2019 12 10 14:30:44:714;3;0;1;0;0;0;0;0;0;0;0;0;0;18,6;5,4;-0;0,8;305,7;517,9;0;0;0;9;2,7;0,2;0,3;140,1;513,8;0;0;0;-27,4;-8;0;0,9;549,1;512;0;0;0;-14,5;-4,3;0;0,3;201,6;514;0;0;0;35,7;10,5;-0;1,2;703,3;517,8;
2019 12 10 14:30:44:734;3;0;1;0;0;0;0;0;0;0;0;0;0;18,7;5,5;0;0,8;214,1;518;0;0;0;9,1;2,7;-0;0,3;126,3;513,9;0;0;0;-27,4;-8;0,1;0,9;419,8;512,1;0;0;0;-14,6;-4,3;0;0,3;195,4;514,1;0;0;0;35,7;10,5;0;1,2;705,5;517,6;
2019 12 10 14:30:44:754;3;0;1;0;0;0;0;0;0;0;0;0;0;18,6;5,5;0;0,8;270,1;517,9;0;0;0;9,2;2,7;-0;0,3;120,7;513,6;0;0;0;-27,3;-8;0;0,9;501,4;512,2;0;0;0;-14,5;-4,3;0;0,3;201,3;514;0;0;0;35,7;10,5;-0;1,2;709,3;517,7;
2019 12 10 14:30:44:774;3;0;1;0;0;0;0;0;0;0;0;0;0;18,6;5,4;-0;0,8;297,7;517,8;0;0;0;9,1;2,7;0;0,3;134,1;513,6;0;0;0;-27,4;-8;0,1;0,9;462,1;512,2;0;0;0;-14,6;-4,3;0;0,3;174,8;514;0;0;0;35,9;10,4;-0;1,2;577,4;517,4;
2019 12 10 14:30:44:794;3;0;1;0;0;0;0;0;0;0;0;0;0;18,6;5,5;0,1;0,8;236;517,7;0;0;0;9,1;2,7;0;0,3;150,6;513,6;0;0;0;-27,3;-8;0;0,9;508;512;0;0;0;-14,5;-4,3;0,1;0,3;206,5;513,7;0;0;0;35,7;10,4;-0,1;1,2;694,2;517,6;
2019 12 10 14:30:44:814;3;0;1;0;0;0;0;0;0;0;0;0;0;18,5;5,4;0;0,8;275,5;517,7;0;0;0;9,1;2,6;-0;0,3;145,4;513,5;0;0;0;-27,2;-8;0,1;0,9;631,6;511,8;0;0;0;-14,6;-4,3;-0,1;0,3;205,5;513,7;0;0;0;35,9;10,5;0;1,2;632,2;517,7;
2019 12 10 14:30:44:834;3;0;1;0;0;0;0;0;0;0;0;0;0;18,5;5,4;0;0,8;271,4;517,7;0;0;0;9,1;2,7;0;0,3;135,2;513,5;0;0;0;-27,3;-8;0;0,9;504,6;511,9;0;0;0;-14,6;-4,3;0;0,3;171,6;513,8;0;0;0;35,7;10,5;0;1,2;812,6;517,2;
2019 12 10 14:30:44:854;3;0;1;0;0;0;0;0;0;0;0;0;0;18,5;5,4;0;0,8;263;517,9;0;0;0;9,1;2,7;0;0,3;163,2;513,7;0;0;0;-27,3;-8;-0,1;0,9;458,8;512,1;0;0;0;-14,5;-4,3;-0;0,3;198;513,9;0;0;0;35,7;10,5;0;1,2;766;517,8;
2019 12 10 14:30:44:874;3;0;1;0;0;0;0;0;0;0;0;0;0;18,4;5,4;0;0,8;262;517,4;0;0;0;9,1;2,7;0;0,3;122,8;513,3;0;0;0;-27,3;-8;-0;0,9;403;512,1;0;0;0;-14,6;-4,3;0;0,3;202,7;513,6;0;0;0;35,8;10,5;0;1,3;765,4;517,6;
2019 12 10 14:30:44:894;3;0;1;0;0;0;0;0;0;0;0;0;0;18,4;5,4;0;0,8;295;517,9;0;0;0;9,2;2,7;0;0,3;149,4;513,6;0;0;0;-27,3;-8;-0,1;0,9;459,1;512,1;0;0;0;-14,6;-4,2;0;0,3;224,4;513,7;0;0;0;35,8;10,5;-0;1,3;691,4;517,6;
2019 12 10 14:30:44:914;3;0;1;0;0;0;0;0;0;0;0;0;0;18,3;5,4;0;0,8;267,9;517,4;0;0;0;9,1;2,7;0;0,3;152,8;513,4;0;0;0;-27,3;-7,9;0,1;0,9;461,6;512;0;0;0;-14,6;-4,3;0;0,3;177,7;513,6;0;0;0;35,8;10,5;0;1,3;642,8;517,3;
2019 12 10 14:30:44:934;3;0;1;0;0;0;0;0;0;0;0;0;0;18,3;5,4;0;0,8;385,6;517,7;0;0;0;9,1;2,7;-0;0,3;152,8;513,9;0;0;0;-27,3;-8;-0;1;459,3;512,4;0;0;0;-14,7;-4,3;-0,1;0,3;198,4;513,7;0;0;0;35,8;10,5;0;1,3;632,6;517,8;
2019 12 10 14:30:44:954;3;0;1;0;0;0;0;0;0;0;0;0;0;18,2;5,4;0,1;0,8;231,9;517,6;0;0;0;9,2;2,7;0;0,3;133;513,6;0;0;0;-27,4;-8;0;1;404,1;512,2;0;0;0;-14,6;-4,3;0;0,3;178,6;514;0;0;0;35,8;10,5;0,1;1,3;757,8;517,6;
2019 12 10 14:30:44:974;3;0;1;0;0;0;0;0;0;0;0;0;0;18,3;5,3;0;0,8;256,4;517,6;0;0;0;9,1;2,6;0;0,3;146,7;513,6;0;0;0;-27,3;-8;0;1;462,6;512;0;0;0;-14,5;-4,3;0;0,3;244,4;513,6;0;0;0;35,7;10,4;0;1,3;711,9;517,4;
2019 12 10 14:30:44:994;3;0;1;0;0;0;0;0;0;0;0;0;0;18,2;5,3;-0;0,8;292;517,8;0;0;0;9,1;2,7;0;0,3;148;513,6;0;0;0;-27,1;-8;0;1;553,6;512,5;0;0;0;-14,6;-4,3;-0,2;0,3;225,7;513,8;0;0;0;35,8;10,5;0;1,3;703,6;517,7;
2019 12 10 14:30:45:014;3;0;1;0;0;0;0;0;0;0;0;0;0;18,2;5,4;0,1;0,8;238,1;517,8;0;0;0;9,1;2,7;-0;0,3;116,2;513,4;0;0;0;-27,3;-8;0;1;362;512,2;0;0;0;-14,6;-4,3;0;0,3;229,4;513,4;0;0;0;35,7;10,5;0;1,3;650,2;517,3;
2019 12 10 14:30:45:034;3;0;1;0;0;0;0;0;0;0;0;0;0;18,2;5,3;0;0,8;229,8;517,4;0;0;0;9,2;2,7;0;0,3;87,2;513,1;0;0;0;-27,3;-7,9;0,1;1;497,7;512,1;0;0;0;-14,6;-4,3;0;0,3;201,2;513,5;0;0;0;35,9;10,4;-0;1,3;621;517;
2019 12 10 14:30:45:054;3;0;1;0;0;0;0;0;0;0;0;0;0;18,1;5,3;0;0,8;231,8;517,4;0;0;0;9,1;2,7;0;0,3;133,8;513,3;0;0;0;-27,2;-7,9;0;1;403,2;512,6;0;0;0;-14,7;-4,3;-0;0,3;194,5;513,5;0;0;0;35,8;10,5;0;1,3;823,9;517,6;
2019 12 10 14:30:45:074;3;0;1;0;0;0;0;0;0;0;0;0;0;18;5,4;0;0,8;232,3;517,4;0;0;0;9,1;2,7;0;0,3;133,6;513,2;0;0;0;-27,1;-8;0;1;502,2;512,2;0;0;0;-14,6;-4,3;0;0,3;176,8;513,3;0;0;0;35,7;10,5;0;1,3;758,1;517,3;
2019 12 10 14:30:45:094;3;0;1;0;0;0;0;0;0;0;0;0;0;18,1;5,2;0;0,8;263,1;517,4;0;0;0;9,1;2,7;0,1;0,3;138,6;513,2;0;0;0;-27,2;-8;0;1;415,5;512,2;0;0;0;-14,6;-4,3;0,1;0,3;199,2;513,3;0;0;0;35,7;10,5;0;1,3;719,4;517,2;
2019 12 10 14:30:45:114;3;0;1;0;0;0;0;0;0;0;0;0;0;18,2;5,3;0;0,8;199,1;517,2;0;0;0;9,1;2,7;0;0,3;165,6;512,9;0;0;0;-27,2;-8;0;1;496;512,1;0;0;0;-14,7;-4,3;0;0,3;202,8;513,1;0;0;0;35,7;10,5;-0;1,3;822,6;517,2;
2019 12 10 14:30:45:134;3;0;1;0;0;0;0;0;0;0;0;0;0;18,1;5,3;0;0,8;192,8;517,7;0;0;0;9;2,7;-0;0,3;154,9;513,5;0;0;0;-27,2;-7,9;0;1;753,2;512,5;0;0;0;-14,7;-4,3;-0;0,3;223,3;513,7;0;0;0;35,7;10,5;0;1,3;821,4;517,1;
2019 12 10 14:30:45:154;3;0;1;0;0;0;0;0;0;0;0;0;0;17,9;5,2;-0;0,8;255,8;517,6;0;0;0;9,1;2,6;0;0,3;148,4;513,5;0;0;0;-27,1;-8;-0;1;504,6;512,6;0;0;0;-14,7;-4,3;0;0,4;154,3;513,4;0;0;0;35,9;10,5;0,1;1,3;648,9;517,3;
2019 12 10 14:30:45:174;3;0;1;0;0;0;0;0;0;0;0;0;0;18;5,2;0;0,8;231,2;517,6;0;0;0;9,1;2,6;-0;0,3;147,2;513,3;0;0;0;-27,2;-8;-0,1;1;459,7;512,5;0;0;0;-14,6;-4,3;-0,1;0,4;177,5;513,4;0;0;0;35,7;10,5;0;1,3;705,8;517,4;
2019 12 10 14:30:45:194;3;0;1;0;0;0;0;0;0;0;0;0;0;17,9;5,2;-0;0,8;233,3;517,6;0;0;0;9;2,6;0;0,3;150,2;513,3;0;0;0;-27,2;-8;-0,1;1;403,6;512,5;0;0;0;-14,7;-4,3;0;0,4;173,7;513,4;0;0;0;35,8;10,5;-0,1;1,3;766,6;517,1;
